nomeImagem;dataCriacao;identificadorImagem
NomeTeste;18/06/2010;333
NomeTeste;19/06/2010;334
NomeTeste;20/06/2010;335
NomeTeste;21/06/2010;336
NomeTeste;22/06/2010;338
NomeTeste;23/06/2010;339
NomeTeste;24/06/2010;340
NomeTeste;25/06/2010;343
NomeTeste;26/06/2010;345
NomeTeste;27/06/2010;346
NomeTeste;28/06/2010;348
NomeTeste;29/06/2010;350
NomeTeste;30/06/2010;351
NomeTeste;01/07/2010;352
NomeTeste;02/07/2010;356
NomeTeste;03/07/2010;357
NomeTeste;04/07/2010;358
NomeTeste;05/07/2010;360
NomeTeste;06/07/2010;362
NomeTeste;07/07/2010;363
NomeTeste;08/07/2010;364
NomeTeste;09/07/2010;367
NomeTeste;10/07/2010;368
NomeTeste;11/07/2010;370
NomeTeste;12/07/2010;372
NomeTeste;13/07/2010;373
NomeTeste;14/07/2010;375
NomeTeste;15/07/2010;381
NomeTeste;16/07/2010;382
NomeTeste;17/07/2010;385
NomeTeste;18/07/2010;387
NomeTeste;19/07/2010;388
NomeTeste;20/07/2010;389
NomeTeste;21/07/2010;390
NomeTeste;22/07/2010;391
NomeTeste;23/07/2010;393
NomeTeste;24/07/2010;395
NomeTeste;25/07/2010;396
NomeTeste;26/07/2010;397
NomeTeste;27/07/2010;405
NomeTeste;28/07/2010;408
NomeTeste;29/07/2010;410
NomeTeste;30/07/2010;412
NomeTeste;31/07/2010;413
NomeTeste;01/08/2010;414
NomeTeste;02/08/2010;415
NomeTeste;03/08/2010;419
NomeTeste;04/08/2010;420
NomeTeste;05/08/2010;422
NomeTeste;06/08/2010;424
NomeTeste;07/08/2010;425
NomeTeste;08/08/2010;426
NomeTeste;09/08/2010;428
NomeTeste;10/08/2010;430
NomeTeste;11/08/2010;431
NomeTeste;12/08/2010;432
NomeTeste;13/08/2010;433
NomeTeste;14/08/2010;434
NomeTeste;15/08/2010;436
NomeTeste;16/08/2010;438
NomeTeste;17/08/2010;440
NomeTeste;18/08/2010;441
NomeTeste;19/08/2010;442
NomeTeste;20/08/2010;443
NomeTeste;21/08/2010;444
NomeTeste;22/08/2010;446
NomeTeste;23/08/2010;447
NomeTeste;24/08/2010;449
NomeTeste;25/08/2010;454
NomeTeste;26/08/2010;456
NomeTeste;27/08/2010;458
NomeTeste;28/08/2010;461
NomeTeste;29/08/2010;462
NomeTeste;30/08/2010;463
NomeTeste;31/08/2010;464
NomeTeste;01/09/2010;466
NomeTeste;02/09/2010;469
NomeTeste;03/09/2010;472
NomeTeste;04/09/2010;476
NomeTeste;05/09/2010;484
NomeTeste;06/09/2010;487
NomeTeste;07/09/2010;491
NomeTeste;08/09/2010;492
NomeTeste;09/09/2010;494
NomeTeste;10/09/2010;496
NomeTeste;11/09/2010;498
NomeTeste;12/09/2010;499
NomeTeste;13/09/2010;500
NomeTeste;14/09/2010;502
NomeTeste;15/09/2010;505
NomeTeste;16/09/2010;506
NomeTeste;17/09/2010;507
NomeTeste;18/09/2010;508
NomeTeste;19/09/2010;510
NomeTeste;20/09/2010;512
NomeTeste;21/09/2010;513
NomeTeste;22/09/2010;515
NomeTeste;23/09/2010;517
NomeTeste;24/09/2010;518
NomeTeste;25/09/2010;520
NomeTeste;26/09/2010;522
NomeTeste;27/09/2010;524
NomeTeste;28/09/2010;526
NomeTeste;29/09/2010;527
NomeTeste;30/09/2010;529
NomeTeste;01/10/2010;533
NomeTeste;02/10/2010;534
NomeTeste;03/10/2010;536
NomeTeste;04/10/2010;537
NomeTeste;05/10/2010;538
NomeTeste;06/10/2010;539
NomeTeste;07/10/2010;541
NomeTeste;08/10/2010;545
NomeTeste;09/10/2010;546
NomeTeste;10/10/2010;548
NomeTeste;11/10/2010;551
NomeTeste;12/10/2010;553
NomeTeste;13/10/2010;554
NomeTeste;14/10/2010;557
NomeTeste;15/10/2010;558
NomeTeste;16/10/2010;560
NomeTeste;17/10/2010;564
NomeTeste;18/10/2010;567
NomeTeste;19/10/2010;568
NomeTeste;20/10/2010;569
NomeTeste;21/10/2010;572
NomeTeste;22/10/2010;573
NomeTeste;23/10/2010;574
NomeTeste;24/10/2010;576
NomeTeste;25/10/2010;577
NomeTeste;26/10/2010;578
NomeTeste;27/10/2010;579
NomeTeste;28/10/2010;581
NomeTeste;29/10/2010;584
NomeTeste;30/10/2010;585
NomeTeste;31/10/2010;588
NomeTeste;01/11/2010;590
NomeTeste;02/11/2010;592
NomeTeste;03/11/2010;593
NomeTeste;04/11/2010;594
NomeTeste;05/11/2010;596
NomeTeste;06/11/2010;597
NomeTeste;07/11/2010;599
NomeTeste;08/11/2010;600
NomeTeste;09/11/2010;601
NomeTeste;10/11/2010;602
NomeTeste;11/11/2010;603
NomeTeste;12/11/2010;605
NomeTeste;13/11/2010;606
NomeTeste;14/11/2010;610
NomeTeste;15/11/2010;611
NomeTeste;16/11/2010;612
NomeTeste;17/11/2010;614
NomeTeste;18/11/2010;616
NomeTeste;19/11/2010;617
NomeTeste;20/11/2010;618
NomeTeste;21/11/2010;619
NomeTeste;22/11/2010;621
NomeTeste;23/11/2010;622
NomeTeste;24/11/2010;623
NomeTeste;25/11/2010;624
NomeTeste;26/11/2010;627
NomeTeste;27/11/2010;630
NomeTeste;28/11/2010;632
NomeTeste;29/11/2010;634
NomeTeste;30/11/2010;639
NomeTeste;01/12/2010;641
NomeTeste;02/12/2010;642
NomeTeste;03/12/2010;643
NomeTeste;04/12/2010;645
NomeTeste;05/12/2010;646
NomeTeste;06/12/2010;648
NomeTeste;07/12/2010;649
NomeTeste;08/12/2010;651
NomeTeste;09/12/2010;655
NomeTeste;10/12/2010;656
NomeTeste;11/12/2010;658
NomeTeste;12/12/2010;660
NomeTeste;13/12/2010;662
NomeTeste;14/12/2010;665
NomeTeste;15/12/2010;667
NomeTeste;16/12/2010;670
NomeTeste;17/12/2010;672
NomeTeste;18/12/2010;673
NomeTeste;19/12/2010;675
NomeTeste;20/12/2010;676
NomeTeste;21/12/2010;678
NomeTeste;22/12/2010;679
NomeTeste;23/12/2010;680
NomeTeste;24/12/2010;681
NomeTeste;25/12/2010;682
NomeTeste;26/12/2010;683
NomeTeste;27/12/2010;685
NomeTeste;28/12/2010;688
NomeTeste;29/12/2010;689
NomeTeste;30/12/2010;691
NomeTeste;31/12/2010;692
NomeTeste;01/01/2011;693
NomeTeste;02/01/2011;694
NomeTeste;03/01/2011;695
NomeTeste;04/01/2011;698
NomeTeste;05/01/2011;701
NomeTeste;06/01/2011;702
NomeTeste;07/01/2011;703
NomeTeste;08/01/2011;706
NomeTeste;09/01/2011;709
NomeTeste;10/01/2011;711
NomeTeste;11/01/2011;713
NomeTeste;12/01/2011;715
NomeTeste;13/01/2011;716
NomeTeste;14/01/2011;717
NomeTeste;15/01/2011;719
NomeTeste;16/01/2011;720
NomeTeste;17/01/2011;721
NomeTeste;18/01/2011;723
NomeTeste;19/01/2011;725
NomeTeste;20/01/2011;726
NomeTeste;21/01/2011;727
NomeTeste;22/01/2011;729
NomeTeste;23/01/2011;730
NomeTeste;24/01/2011;731
NomeTeste;25/01/2011;733
NomeTeste;26/01/2011;734
NomeTeste;27/01/2011;738
NomeTeste;28/01/2011;740
NomeTeste;29/01/2011;741
NomeTeste;30/01/2011;743
NomeTeste;31/01/2011;744
NomeTeste;01/02/2011;746
NomeTeste;02/02/2011;747
NomeTeste;03/02/2011;748
NomeTeste;04/02/2011;749
NomeTeste;05/02/2011;750
NomeTeste;06/02/2011;756
NomeTeste;07/02/2011;759
NomeTeste;08/02/2011;760
NomeTeste;09/02/2011;761
NomeTeste;10/02/2011;762
NomeTeste;11/02/2011;764
NomeTeste;12/02/2011;768
NomeTeste;13/02/2011;776
NomeTeste;14/02/2011;780
NomeTeste;15/02/2011;781
NomeTeste;16/02/2011;782
NomeTeste;17/02/2011;783
NomeTeste;18/02/2011;784
NomeTeste;19/02/2011;786
NomeTeste;20/02/2011;787
NomeTeste;21/02/2011;788
NomeTeste;22/02/2011;789
NomeTeste;23/02/2011;790
NomeTeste;24/02/2011;791
NomeTeste;25/02/2011;793
NomeTeste;26/02/2011;796
NomeTeste;27/02/2011;802
NomeTeste;28/02/2011;803
NomeTeste;01/03/2011;804
NomeTeste;02/03/2011;806
NomeTeste;03/03/2011;807
NomeTeste;04/03/2011;808
NomeTeste;05/03/2011;811
NomeTeste;06/03/2011;813
NomeTeste;07/03/2011;814
NomeTeste;08/03/2011;815
NomeTeste;09/03/2011;816
NomeTeste;10/03/2011;817
NomeTeste;11/03/2011;818
NomeTeste;12/03/2011;820
NomeTeste;13/03/2011;821
NomeTeste;14/03/2011;822
NomeTeste;15/03/2011;823
NomeTeste;16/03/2011;826
NomeTeste;17/03/2011;829
NomeTeste;18/03/2011;831
NomeTeste;19/03/2011;834
NomeTeste;20/03/2011;835
NomeTeste;21/03/2011;839
NomeTeste;22/03/2011;840
NomeTeste;23/03/2011;843
NomeTeste;24/03/2011;845
NomeTeste;25/03/2011;846
NomeTeste;26/03/2011;848
NomeTeste;27/03/2011;850
NomeTeste;28/03/2011;851
NomeTeste;29/03/2011;853
NomeTeste;30/03/2011;859
NomeTeste;31/03/2011;860
NomeTeste;01/04/2011;865
NomeTeste;02/04/2011;869
NomeTeste;03/04/2011;870
NomeTeste;04/04/2011;871
NomeTeste;05/04/2011;874
NomeTeste;06/04/2011;875
NomeTeste;07/04/2011;876
NomeTeste;08/04/2011;877
NomeTeste;09/04/2011;879
NomeTeste;10/04/2011;880
NomeTeste;11/04/2011;881
NomeTeste;12/04/2011;882
NomeTeste;13/04/2011;883
NomeTeste;14/04/2011;885
NomeTeste;15/04/2011;888
NomeTeste;16/04/2011;889
NomeTeste;17/04/2011;895
NomeTeste;18/04/2011;898
NomeTeste;19/04/2011;899
NomeTeste;20/04/2011;900
NomeTeste;21/04/2011;901
NomeTeste;22/04/2011;903
NomeTeste;23/04/2011;904
NomeTeste;24/04/2011;907
NomeTeste;25/04/2011;911
NomeTeste;26/04/2011;912
NomeTeste;27/04/2011;913
NomeTeste;28/04/2011;914
NomeTeste;29/04/2011;921
NomeTeste;30/04/2011;923
NomeTeste;01/05/2011;927
NomeTeste;02/05/2011;928
NomeTeste;03/05/2011;929
NomeTeste;04/05/2011;931
NomeTeste;05/05/2011;933
NomeTeste;06/05/2011;935
NomeTeste;07/05/2011;936
NomeTeste;08/05/2011;937
NomeTeste;09/05/2011;938
NomeTeste;10/05/2011;939
NomeTeste;11/05/2011;940
NomeTeste;12/05/2011;942
NomeTeste;13/05/2011;947
NomeTeste;14/05/2011;948
NomeTeste;15/05/2011;951
NomeTeste;16/05/2011;953
NomeTeste;17/05/2011;959
NomeTeste;18/05/2011;960
NomeTeste;19/05/2011;964
NomeTeste;20/05/2011;966
NomeTeste;21/05/2011;971
NomeTeste;22/05/2011;975
NomeTeste;23/05/2011;978
NomeTeste;24/05/2011;985
NomeTeste;25/05/2011;988
NomeTeste;26/05/2011;992
NomeTeste;27/05/2011;993
NomeTeste;28/05/2011;995
NomeTeste;29/05/2011;996
NomeTeste;30/05/2011;997
NomeTeste;31/05/2011;998
NomeTeste;01/06/2011;1001
NomeTeste;02/06/2011;1004
NomeTeste;03/06/2011;1005
NomeTeste;04/06/2011;1009
NomeTeste;05/06/2011;1011
NomeTeste;06/06/2011;1013
NomeTeste;07/06/2011;1014
NomeTeste;08/06/2011;1017
NomeTeste;09/06/2011;1018
NomeTeste;10/06/2011;1022
NomeTeste;11/06/2011;1024
NomeTeste;12/06/2011;1027
NomeTeste;13/06/2011;1028
NomeTeste;14/06/2011;1029
NomeTeste;15/06/2011;1030
NomeTeste;16/06/2011;1031
NomeTeste;17/06/2011;1032
NomeTeste;18/06/2011;1035
NomeTeste;19/06/2011;1036
NomeTeste;20/06/2011;1038
NomeTeste;21/06/2011;1041
NomeTeste;22/06/2011;1042
NomeTeste;23/06/2011;1043
NomeTeste;24/06/2011;1044
NomeTeste;25/06/2011;1045
NomeTeste;26/06/2011;1048
NomeTeste;27/06/2011;1049
NomeTeste;28/06/2011;1051
NomeTeste;29/06/2011;1053
NomeTeste;30/06/2011;1054
NomeTeste;01/07/2011;1055
NomeTeste;02/07/2011;1056
NomeTeste;03/07/2011;1057
NomeTeste;04/07/2011;1065
NomeTeste;05/07/2011;1069
NomeTeste;06/07/2011;1070
NomeTeste;07/07/2011;1072
NomeTeste;08/07/2011;1073
NomeTeste;09/07/2011;1074
NomeTeste;10/07/2011;1075
NomeTeste;11/07/2011;1076
NomeTeste;12/07/2011;1077
NomeTeste;13/07/2011;1082
NomeTeste;14/07/2011;1083
NomeTeste;15/07/2011;1084
NomeTeste;16/07/2011;1088
NomeTeste;17/07/2011;1092
NomeTeste;18/07/2011;1093
NomeTeste;19/07/2011;1094
NomeTeste;20/07/2011;1096
NomeTeste;21/07/2011;1097
NomeTeste;22/07/2011;1098
NomeTeste;23/07/2011;1101
NomeTeste;24/07/2011;1102
NomeTeste;25/07/2011;1104
NomeTeste;26/07/2011;1105
NomeTeste;27/07/2011;1108
NomeTeste;28/07/2011;1110
NomeTeste;29/07/2011;1113
NomeTeste;30/07/2011;1114
NomeTeste;31/07/2011;1115
NomeTeste;01/08/2011;1118
NomeTeste;02/08/2011;1121
NomeTeste;03/08/2011;1122
NomeTeste;04/08/2011;1125
NomeTeste;05/08/2011;1127
NomeTeste;06/08/2011;1128
NomeTeste;07/08/2011;1131
NomeTeste;08/08/2011;1132
NomeTeste;09/08/2011;1133
NomeTeste;10/08/2011;1134
NomeTeste;11/08/2011;1140
NomeTeste;12/08/2011;1141
NomeTeste;13/08/2011;1143
NomeTeste;14/08/2011;1144
NomeTeste;15/08/2011;1146
NomeTeste;16/08/2011;1148
NomeTeste;17/08/2011;1151
NomeTeste;18/08/2011;1152
NomeTeste;19/08/2011;1153
NomeTeste;20/08/2011;1156
NomeTeste;21/08/2011;1157
NomeTeste;22/08/2011;1160
NomeTeste;23/08/2011;1161
NomeTeste;24/08/2011;1162
NomeTeste;25/08/2011;1165
NomeTeste;26/08/2011;1166
NomeTeste;27/08/2011;1169
NomeTeste;28/08/2011;1170
NomeTeste;29/08/2011;1175
NomeTeste;30/08/2011;1176
NomeTeste;31/08/2011;1180
NomeTeste;01/09/2011;1185
NomeTeste;02/09/2011;1187
NomeTeste;03/09/2011;1188
NomeTeste;04/09/2011;1189
NomeTeste;05/09/2011;1190
NomeTeste;06/09/2011;1194
NomeTeste;07/09/2011;1197
NomeTeste;08/09/2011;1198
NomeTeste;09/09/2011;1199
NomeTeste;10/09/2011;1201
NomeTeste;11/09/2011;1202
NomeTeste;12/09/2011;1203
NomeTeste;13/09/2011;1206
NomeTeste;14/09/2011;1211
NomeTeste;15/09/2011;1213
NomeTeste;16/09/2011;1214
NomeTeste;17/09/2011;1216
NomeTeste;18/09/2011;1217
NomeTeste;19/09/2011;1220
NomeTeste;20/09/2011;1221
NomeTeste;21/09/2011;1226
NomeTeste;22/09/2011;1228
NomeTeste;23/09/2011;1230
NomeTeste;24/09/2011;1233
NomeTeste;25/09/2011;1234
NomeTeste;26/09/2011;1239
NomeTeste;27/09/2011;1243
NomeTeste;28/09/2011;1246
NomeTeste;29/09/2011;1249
NomeTeste;30/09/2011;1251
NomeTeste;01/10/2011;1252
NomeTeste;02/10/2011;1253
NomeTeste;03/10/2011;1255
NomeTeste;04/10/2011;1259
NomeTeste;05/10/2011;1262
NomeTeste;06/10/2011;1263
NomeTeste;07/10/2011;1265
NomeTeste;08/10/2011;1266
NomeTeste;09/10/2011;1267
NomeTeste;10/10/2011;1269
NomeTeste;11/10/2011;1270
NomeTeste;12/10/2011;1273
NomeTeste;13/10/2011;1274
NomeTeste;14/10/2011;1275
NomeTeste;15/10/2011;1278
NomeTeste;16/10/2011;1280
NomeTeste;17/10/2011;1283
NomeTeste;18/10/2011;1284
NomeTeste;19/10/2011;1285
NomeTeste;20/10/2011;1286
NomeTeste;21/10/2011;1287
NomeTeste;22/10/2011;1288
NomeTeste;23/10/2011;1289
NomeTeste;24/10/2011;1292
NomeTeste;25/10/2011;1295
NomeTeste;26/10/2011;1297
NomeTeste;27/10/2011;1298
NomeTeste;28/10/2011;1299
NomeTeste;29/10/2011;1302
NomeTeste;30/10/2011;1308
NomeTeste;31/10/2011;1309
NomeTeste;01/11/2011;1310
NomeTeste;02/11/2011;1311
NomeTeste;03/11/2011;1315
NomeTeste;04/11/2011;1316
NomeTeste;05/11/2011;1318
NomeTeste;06/11/2011;1319
NomeTeste;07/11/2011;1321
NomeTeste;08/11/2011;1323
NomeTeste;09/11/2011;1325
NomeTeste;10/11/2011;1327
NomeTeste;11/11/2011;1328
NomeTeste;12/11/2011;1329
NomeTeste;13/11/2011;1330
NomeTeste;14/11/2011;1331
NomeTeste;15/11/2011;1335
NomeTeste;16/11/2011;1337
NomeTeste;17/11/2011;1338
NomeTeste;18/11/2011;1339
NomeTeste;19/11/2011;1341
NomeTeste;20/11/2011;1345
NomeTeste;21/11/2011;1348
NomeTeste;22/11/2011;1349
NomeTeste;23/11/2011;1351
NomeTeste;24/11/2011;1353
NomeTeste;25/11/2011;1355
NomeTeste;26/11/2011;1356
NomeTeste;27/11/2011;1357
NomeTeste;28/11/2011;1358
NomeTeste;29/11/2011;1359
NomeTeste;30/11/2011;1360
NomeTeste;01/12/2011;1362
NomeTeste;02/12/2011;1367
NomeTeste;03/12/2011;1369
NomeTeste;04/12/2011;1370
NomeTeste;05/12/2011;1371
NomeTeste;06/12/2011;1374
NomeTeste;07/12/2011;1375
NomeTeste;08/12/2011;1379
NomeTeste;09/12/2011;1380
NomeTeste;10/12/2011;1381
NomeTeste;11/12/2011;1382
NomeTeste;12/12/2011;1384
NomeTeste;13/12/2011;1386
NomeTeste;14/12/2011;1387
NomeTeste;15/12/2011;1388
NomeTeste;16/12/2011;1389
NomeTeste;17/12/2011;1391
NomeTeste;18/12/2011;1392
NomeTeste;19/12/2011;1393
NomeTeste;20/12/2011;1394
NomeTeste;21/12/2011;1396
NomeTeste;22/12/2011;1398
NomeTeste;23/12/2011;1399
NomeTeste;24/12/2011;1400
NomeTeste;25/12/2011;1401
NomeTeste;26/12/2011;1403
NomeTeste;27/12/2011;1405
NomeTeste;28/12/2011;1406
NomeTeste;29/12/2011;1408
NomeTeste;30/12/2011;1409
NomeTeste;31/12/2011;1414
NomeTeste;01/01/2012;1415
NomeTeste;02/01/2012;1418
NomeTeste;03/01/2012;1419
NomeTeste;04/01/2012;1420
NomeTeste;05/01/2012;1421
NomeTeste;06/01/2012;1422
NomeTeste;07/01/2012;1424
NomeTeste;08/01/2012;1425
NomeTeste;09/01/2012;1426
NomeTeste;10/01/2012;1430
NomeTeste;11/01/2012;1431
NomeTeste;12/01/2012;1432
NomeTeste;13/01/2012;1433
NomeTeste;14/01/2012;1434
NomeTeste;15/01/2012;1435
NomeTeste;16/01/2012;1436
NomeTeste;17/01/2012;1439
NomeTeste;18/01/2012;1440
NomeTeste;19/01/2012;1441
NomeTeste;20/01/2012;1442
NomeTeste;21/01/2012;1444
NomeTeste;22/01/2012;1446
NomeTeste;23/01/2012;1448
NomeTeste;24/01/2012;1450
NomeTeste;25/01/2012;1453
NomeTeste;26/01/2012;1454
NomeTeste;27/01/2012;1456
NomeTeste;28/01/2012;1457
NomeTeste;29/01/2012;1458
NomeTeste;30/01/2012;1459
NomeTeste;31/01/2012;1467
NomeTeste;01/02/2012;1469
NomeTeste;02/02/2012;1470
NomeTeste;03/02/2012;1471
NomeTeste;04/02/2012;1472
NomeTeste;05/02/2012;1474
NomeTeste;06/02/2012;1478
NomeTeste;07/02/2012;1482
NomeTeste;08/02/2012;1484
NomeTeste;09/02/2012;1485
NomeTeste;10/02/2012;1486
NomeTeste;11/02/2012;1487
NomeTeste;12/02/2012;1488
NomeTeste;13/02/2012;1489
NomeTeste;14/02/2012;1491
NomeTeste;15/02/2012;1492
NomeTeste;16/02/2012;1494
NomeTeste;17/02/2012;1498
NomeTeste;18/02/2012;1499
NomeTeste;19/02/2012;1504
NomeTeste;20/02/2012;1506
NomeTeste;21/02/2012;1508
NomeTeste;22/02/2012;1509
NomeTeste;23/02/2012;1511
NomeTeste;24/02/2012;1514
NomeTeste;25/02/2012;1515
NomeTeste;26/02/2012;1516
NomeTeste;27/02/2012;1517
NomeTeste;28/02/2012;1518
NomeTeste;29/02/2012;1520
NomeTeste;01/03/2012;1521
NomeTeste;02/03/2012;1524
NomeTeste;03/03/2012;1525
NomeTeste;04/03/2012;1527
NomeTeste;05/03/2012;1529
NomeTeste;06/03/2012;1530
NomeTeste;07/03/2012;1531
NomeTeste;08/03/2012;1534
NomeTeste;09/03/2012;1539
NomeTeste;10/03/2012;1540
NomeTeste;11/03/2012;1541
NomeTeste;12/03/2012;1545
NomeTeste;13/03/2012;1547
NomeTeste;14/03/2012;1552
NomeTeste;15/03/2012;1553
NomeTeste;16/03/2012;1554
NomeTeste;17/03/2012;1555
NomeTeste;18/03/2012;1556
NomeTeste;19/03/2012;1560
NomeTeste;20/03/2012;1562
NomeTeste;21/03/2012;1563
NomeTeste;22/03/2012;1567
NomeTeste;23/03/2012;1568
NomeTeste;24/03/2012;1569
NomeTeste;25/03/2012;1570
NomeTeste;26/03/2012;1572
NomeTeste;27/03/2012;1573
NomeTeste;28/03/2012;1576
NomeTeste;29/03/2012;1582
NomeTeste;30/03/2012;1583
NomeTeste;31/03/2012;1584
NomeTeste;01/04/2012;1585
NomeTeste;02/04/2012;1587
NomeTeste;03/04/2012;1590
NomeTeste;04/04/2012;1592
NomeTeste;05/04/2012;1594
NomeTeste;06/04/2012;1595
NomeTeste;07/04/2012;1599
NomeTeste;08/04/2012;1603
NomeTeste;09/04/2012;1605
NomeTeste;10/04/2012;1606
NomeTeste;11/04/2012;1609
NomeTeste;12/04/2012;1612
NomeTeste;13/04/2012;1613
NomeTeste;14/04/2012;1619
NomeTeste;15/04/2012;1620
NomeTeste;16/04/2012;1625
NomeTeste;17/04/2012;1628
NomeTeste;18/04/2012;1631
NomeTeste;19/04/2012;1637
NomeTeste;20/04/2012;1638
NomeTeste;21/04/2012;1639
NomeTeste;22/04/2012;1641
NomeTeste;23/04/2012;1642
NomeTeste;24/04/2012;1643
NomeTeste;25/04/2012;1648
NomeTeste;26/04/2012;1651
NomeTeste;27/04/2012;1653
NomeTeste;28/04/2012;1655
NomeTeste;29/04/2012;1656
NomeTeste;30/04/2012;1657
