nomeImagem;dataCriacao;identificadorImagem
NomeTeste;16/04/2010;15169
NomeTeste;17/04/2010;16131
NomeTeste;18/04/2010;7780
NomeTeste;19/04/2010;13135
NomeTeste;20/04/2010;6031
NomeTeste;21/04/2010;11871
NomeTeste;22/04/2010;4611
NomeTeste;23/04/2010;14262
NomeTeste;24/04/2010;8233
NomeTeste;25/04/2010;10099
NomeTeste;26/04/2010;10890
NomeTeste;27/04/2010;14141
NomeTeste;28/04/2010;11278
NomeTeste;29/04/2010;5862
NomeTeste;30/04/2010;6807
NomeTeste;01/05/2010;5746
NomeTeste;02/05/2010;18775
NomeTeste;03/05/2010;10083
NomeTeste;04/05/2010;17073
NomeTeste;05/05/2010;5769
NomeTeste;06/05/2010;6568
NomeTeste;07/05/2010;8580
NomeTeste;08/05/2010;9478
NomeTeste;09/05/2010;13905
NomeTeste;10/05/2010;8826
NomeTeste;11/05/2010;3794
NomeTeste;12/05/2010;19781
NomeTeste;13/05/2010;18720
NomeTeste;14/05/2010;1159
NomeTeste;15/05/2010;615
NomeTeste;16/05/2010;11503
NomeTeste;17/05/2010;4905
NomeTeste;18/05/2010;1809
NomeTeste;19/05/2010;16360
NomeTeste;20/05/2010;17008
NomeTeste;21/05/2010;8684
NomeTeste;22/05/2010;15991
NomeTeste;23/05/2010;14148
NomeTeste;24/05/2010;18564
NomeTeste;25/05/2010;4001
NomeTeste;26/05/2010;17462
NomeTeste;27/05/2010;10136
NomeTeste;28/05/2010;5126
NomeTeste;29/05/2010;16930
NomeTeste;30/05/2010;3695
NomeTeste;31/05/2010;14147
NomeTeste;01/06/2010;5399
NomeTeste;02/06/2010;14004
NomeTeste;03/06/2010;960
NomeTeste;04/06/2010;5727
NomeTeste;05/06/2010;17174
NomeTeste;06/06/2010;14362
NomeTeste;07/06/2010;19078
NomeTeste;08/06/2010;7495
NomeTeste;09/06/2010;10726
NomeTeste;10/06/2010;9352
NomeTeste;11/06/2010;14823
NomeTeste;12/06/2010;19011
NomeTeste;13/06/2010;9321
NomeTeste;14/06/2010;6414
NomeTeste;15/06/2010;15842
NomeTeste;16/06/2010;6514
NomeTeste;17/06/2010;14203
NomeTeste;18/06/2010;6852
NomeTeste;19/06/2010;1964
NomeTeste;20/06/2010;11873
NomeTeste;21/06/2010;3196
NomeTeste;22/06/2010;18184
NomeTeste;23/06/2010;7436
NomeTeste;24/06/2010;7385
NomeTeste;25/06/2010;1525
NomeTeste;26/06/2010;17702
NomeTeste;27/06/2010;3419
NomeTeste;28/06/2010;7462
NomeTeste;29/06/2010;13523
NomeTeste;30/06/2010;13030
NomeTeste;01/07/2010;11613
NomeTeste;02/07/2010;3522
NomeTeste;03/07/2010;3763
NomeTeste;04/07/2010;16050
NomeTeste;05/07/2010;2611
NomeTeste;06/07/2010;10381
NomeTeste;07/07/2010;15017
NomeTeste;08/07/2010;2784
NomeTeste;09/07/2010;13070
NomeTeste;10/07/2010;117
NomeTeste;11/07/2010;11473
NomeTeste;12/07/2010;2159
NomeTeste;13/07/2010;14695
NomeTeste;14/07/2010;15140
NomeTeste;15/07/2010;787
NomeTeste;16/07/2010;14151
NomeTeste;17/07/2010;8324
NomeTeste;18/07/2010;11549
NomeTeste;19/07/2010;12697
NomeTeste;20/07/2010;1744
NomeTeste;21/07/2010;8381
NomeTeste;22/07/2010;14587
NomeTeste;23/07/2010;8124
NomeTeste;24/07/2010;4979
NomeTeste;25/07/2010;64
NomeTeste;26/07/2010;9673
NomeTeste;27/07/2010;12493
NomeTeste;28/07/2010;19964
NomeTeste;29/07/2010;1131
NomeTeste;30/07/2010;12445
NomeTeste;31/07/2010;3591
NomeTeste;01/08/2010;11471
NomeTeste;02/08/2010;3345
NomeTeste;03/08/2010;9056
NomeTeste;04/08/2010;16224
NomeTeste;05/08/2010;9240
NomeTeste;06/08/2010;42
NomeTeste;07/08/2010;7026
NomeTeste;08/08/2010;18427
NomeTeste;09/08/2010;10005
NomeTeste;10/08/2010;17164
NomeTeste;11/08/2010;5588
NomeTeste;12/08/2010;792
NomeTeste;13/08/2010;15507
NomeTeste;14/08/2010;7226
NomeTeste;15/08/2010;5419
NomeTeste;16/08/2010;10849
NomeTeste;17/08/2010;11353
NomeTeste;18/08/2010;18160
NomeTeste;19/08/2010;13749
NomeTeste;20/08/2010;3311
NomeTeste;21/08/2010;16035
NomeTeste;22/08/2010;4473
NomeTeste;23/08/2010;8020
NomeTeste;24/08/2010;11645
NomeTeste;25/08/2010;1191
NomeTeste;26/08/2010;748
NomeTeste;27/08/2010;12882
NomeTeste;28/08/2010;5289
NomeTeste;29/08/2010;61
NomeTeste;30/08/2010;3702
NomeTeste;31/08/2010;17418
NomeTeste;01/09/2010;6446
NomeTeste;02/09/2010;13354
NomeTeste;03/09/2010;13510
NomeTeste;04/09/2010;3188
NomeTeste;05/09/2010;14793
NomeTeste;06/09/2010;14458
NomeTeste;07/09/2010;374
NomeTeste;08/09/2010;5887
NomeTeste;09/09/2010;4424
NomeTeste;10/09/2010;5095
NomeTeste;11/09/2010;3934
NomeTeste;12/09/2010;12352
NomeTeste;13/09/2010;13075
NomeTeste;14/09/2010;12192
NomeTeste;15/09/2010;6226
NomeTeste;16/09/2010;9391
NomeTeste;17/09/2010;13633
NomeTeste;18/09/2010;17512
NomeTeste;19/09/2010;14535
NomeTeste;20/09/2010;8197
NomeTeste;21/09/2010;3930
NomeTeste;22/09/2010;963
NomeTeste;23/09/2010;5501
NomeTeste;24/09/2010;6832
NomeTeste;25/09/2010;14170
NomeTeste;26/09/2010;5584
NomeTeste;27/09/2010;4175
NomeTeste;28/09/2010;2029
NomeTeste;29/09/2010;12991
NomeTeste;30/09/2010;11051
NomeTeste;01/10/2010;9787
NomeTeste;02/10/2010;4612
NomeTeste;03/10/2010;17889
NomeTeste;04/10/2010;11248
NomeTeste;05/10/2010;8204
NomeTeste;06/10/2010;19791
NomeTeste;07/10/2010;14574
NomeTeste;08/10/2010;13524
NomeTeste;09/10/2010;4174
NomeTeste;10/10/2010;778
NomeTeste;11/10/2010;5653
NomeTeste;12/10/2010;4688
NomeTeste;13/10/2010;12888
NomeTeste;14/10/2010;8107
NomeTeste;15/10/2010;3482
NomeTeste;16/10/2010;3917
NomeTeste;17/10/2010;13077
NomeTeste;18/10/2010;13596
NomeTeste;19/10/2010;5980
NomeTeste;20/10/2010;10989
NomeTeste;21/10/2010;16061
NomeTeste;22/10/2010;689
NomeTeste;23/10/2010;17821
NomeTeste;24/10/2010;6363
NomeTeste;25/10/2010;5933
NomeTeste;26/10/2010;4545
NomeTeste;27/10/2010;19649
NomeTeste;28/10/2010;5281
NomeTeste;29/10/2010;14867
NomeTeste;30/10/2010;17259
NomeTeste;31/10/2010;2230
NomeTeste;01/11/2010;4823
NomeTeste;02/11/2010;15887
NomeTeste;03/11/2010;17019
NomeTeste;04/11/2010;3307
NomeTeste;05/11/2010;9834
NomeTeste;06/11/2010;10571
NomeTeste;07/11/2010;9096
NomeTeste;08/11/2010;14937
NomeTeste;09/11/2010;2897
NomeTeste;10/11/2010;9214
NomeTeste;11/11/2010;505
NomeTeste;12/11/2010;5384
NomeTeste;13/11/2010;18958
NomeTeste;14/11/2010;16622
NomeTeste;15/11/2010;18300
NomeTeste;16/11/2010;7010
NomeTeste;17/11/2010;15629
NomeTeste;18/11/2010;4299
NomeTeste;19/11/2010;13832
NomeTeste;20/11/2010;17056
NomeTeste;21/11/2010;5958
NomeTeste;22/11/2010;3884
NomeTeste;23/11/2010;6385
NomeTeste;24/11/2010;15962
NomeTeste;25/11/2010;4165
NomeTeste;26/11/2010;12922
NomeTeste;27/11/2010;4325
NomeTeste;28/11/2010;14840
NomeTeste;29/11/2010;2675
NomeTeste;30/11/2010;879
NomeTeste;01/12/2010;16689
NomeTeste;02/12/2010;13605
NomeTeste;03/12/2010;9955
NomeTeste;04/12/2010;320
NomeTeste;05/12/2010;6255
NomeTeste;06/12/2010;4128
NomeTeste;07/12/2010;6742
NomeTeste;08/12/2010;18501
NomeTeste;09/12/2010;3732
NomeTeste;10/12/2010;9554
NomeTeste;11/12/2010;2446
NomeTeste;12/12/2010;12810
NomeTeste;13/12/2010;4795
NomeTeste;14/12/2010;14266
NomeTeste;15/12/2010;2928
NomeTeste;16/12/2010;15422
NomeTeste;17/12/2010;146
NomeTeste;18/12/2010;1465
NomeTeste;19/12/2010;10403
NomeTeste;20/12/2010;14526
NomeTeste;21/12/2010;14448
NomeTeste;22/12/2010;9770
NomeTeste;23/12/2010;17064
NomeTeste;24/12/2010;15929
NomeTeste;25/12/2010;782
NomeTeste;26/12/2010;13256
NomeTeste;27/12/2010;18585
NomeTeste;28/12/2010;6341
NomeTeste;29/12/2010;18264
NomeTeste;30/12/2010;10317
NomeTeste;31/12/2010;909
NomeTeste;01/01/2011;12219
NomeTeste;02/01/2011;11474
NomeTeste;03/01/2011;4892
NomeTeste;04/01/2011;6106
NomeTeste;05/01/2011;6468
NomeTeste;06/01/2011;8380
NomeTeste;07/01/2011;14
NomeTeste;08/01/2011;988
NomeTeste;09/01/2011;17477
NomeTeste;10/01/2011;9427
NomeTeste;11/01/2011;18446
NomeTeste;12/01/2011;11856
NomeTeste;13/01/2011;3063
NomeTeste;14/01/2011;14576
NomeTeste;15/01/2011;16621
NomeTeste;16/01/2011;11670
NomeTeste;17/01/2011;18784
NomeTeste;18/01/2011;11652
NomeTeste;19/01/2011;19018
NomeTeste;20/01/2011;17417
NomeTeste;21/01/2011;1618
NomeTeste;22/01/2011;18238
NomeTeste;23/01/2011;5637
NomeTeste;24/01/2011;3247
NomeTeste;25/01/2011;530
NomeTeste;26/01/2011;6251
NomeTeste;27/01/2011;10947
NomeTeste;28/01/2011;17635
NomeTeste;29/01/2011;18032
NomeTeste;30/01/2011;6000
NomeTeste;31/01/2011;1401
NomeTeste;01/02/2011;8452
NomeTeste;02/02/2011;3707
NomeTeste;03/02/2011;13399
NomeTeste;04/02/2011;7046
NomeTeste;05/02/2011;5435
NomeTeste;06/02/2011;12287
NomeTeste;07/02/2011;2239
NomeTeste;08/02/2011;4912
NomeTeste;09/02/2011;18756
NomeTeste;10/02/2011;11085
NomeTeste;11/02/2011;1307
NomeTeste;12/02/2011;17243
NomeTeste;13/02/2011;7544
NomeTeste;14/02/2011;10329
NomeTeste;15/02/2011;4435
NomeTeste;16/02/2011;9107
NomeTeste;17/02/2011;10727
NomeTeste;18/02/2011;11422
NomeTeste;19/02/2011;1767
NomeTeste;20/02/2011;15618
NomeTeste;21/02/2011;10443
NomeTeste;22/02/2011;14786
NomeTeste;23/02/2011;17387
NomeTeste;24/02/2011;2335
NomeTeste;25/02/2011;13708
NomeTeste;26/02/2011;19813
NomeTeste;27/02/2011;19575
NomeTeste;28/02/2011;15092
NomeTeste;01/03/2011;15905
NomeTeste;02/03/2011;5141
NomeTeste;03/03/2011;19269
NomeTeste;04/03/2011;12803
NomeTeste;05/03/2011;7334
NomeTeste;06/03/2011;16324
NomeTeste;07/03/2011;3059
NomeTeste;08/03/2011;9664
NomeTeste;09/03/2011;12777
NomeTeste;10/03/2011;3301
NomeTeste;11/03/2011;16759
NomeTeste;12/03/2011;14013
NomeTeste;13/03/2011;1642
NomeTeste;14/03/2011;9091
NomeTeste;15/03/2011;19286
NomeTeste;16/03/2011;7218
NomeTeste;17/03/2011;5351
NomeTeste;18/03/2011;2490
NomeTeste;19/03/2011;5570
NomeTeste;20/03/2011;11291
NomeTeste;21/03/2011;13263
NomeTeste;22/03/2011;10406
NomeTeste;23/03/2011;8149
NomeTeste;24/03/2011;6045
NomeTeste;25/03/2011;9263
NomeTeste;26/03/2011;13047
NomeTeste;27/03/2011;5817
NomeTeste;28/03/2011;873
NomeTeste;29/03/2011;2256
NomeTeste;30/03/2011;14528
NomeTeste;31/03/2011;7129
NomeTeste;01/04/2011;2961
NomeTeste;02/04/2011;10766
NomeTeste;03/04/2011;16141
NomeTeste;04/04/2011;15042
NomeTeste;05/04/2011;14375
NomeTeste;06/04/2011;1577
NomeTeste;07/04/2011;16986
NomeTeste;08/04/2011;3402
NomeTeste;09/04/2011;13104
NomeTeste;10/04/2011;4653
NomeTeste;11/04/2011;3630
NomeTeste;12/04/2011;15947
NomeTeste;13/04/2011;1852
NomeTeste;14/04/2011;6429
NomeTeste;15/04/2011;13269
NomeTeste;16/04/2011;4656
NomeTeste;17/04/2011;9828
NomeTeste;18/04/2011;17430
NomeTeste;19/04/2011;13444
NomeTeste;20/04/2011;15695
NomeTeste;21/04/2011;4317
NomeTeste;22/04/2011;4676
NomeTeste;23/04/2011;2106
NomeTeste;24/04/2011;7596
NomeTeste;25/04/2011;1060
NomeTeste;26/04/2011;19283
NomeTeste;27/04/2011;12123
NomeTeste;28/04/2011;12822
NomeTeste;29/04/2011;11163
NomeTeste;30/04/2011;10129
NomeTeste;01/05/2011;16684
NomeTeste;02/05/2011;14714
NomeTeste;03/05/2011;5262
NomeTeste;04/05/2011;19870
NomeTeste;05/05/2011;10003
NomeTeste;06/05/2011;6166
NomeTeste;07/05/2011;2211
NomeTeste;08/05/2011;1448
NomeTeste;09/05/2011;11205
NomeTeste;10/05/2011;14276
NomeTeste;11/05/2011;890
NomeTeste;12/05/2011;16411
NomeTeste;13/05/2011;8900
NomeTeste;14/05/2011;1387
NomeTeste;15/05/2011;9154
NomeTeste;16/05/2011;18527
NomeTeste;17/05/2011;7254
NomeTeste;18/05/2011;14690
NomeTeste;19/05/2011;12840
NomeTeste;20/05/2011;4651
NomeTeste;21/05/2011;2958
NomeTeste;22/05/2011;5425
NomeTeste;23/05/2011;14199
NomeTeste;24/05/2011;2138
NomeTeste;25/05/2011;10802
NomeTeste;26/05/2011;8921
NomeTeste;27/05/2011;12095
NomeTeste;28/05/2011;15197
NomeTeste;29/05/2011;5451
NomeTeste;30/05/2011;4443
NomeTeste;31/05/2011;7321
NomeTeste;01/06/2011;15273
NomeTeste;02/06/2011;17315
NomeTeste;03/06/2011;13393
NomeTeste;04/06/2011;19620
NomeTeste;05/06/2011;5046
NomeTeste;06/06/2011;980
NomeTeste;07/06/2011;14926
NomeTeste;08/06/2011;17372
NomeTeste;09/06/2011;1883
NomeTeste;10/06/2011;6476
NomeTeste;11/06/2011;8710
NomeTeste;12/06/2011;18506
NomeTeste;13/06/2011;18099
NomeTeste;14/06/2011;2186
NomeTeste;15/06/2011;11617
NomeTeste;16/06/2011;10227
NomeTeste;17/06/2011;15614
NomeTeste;18/06/2011;8208
NomeTeste;19/06/2011;6532
NomeTeste;20/06/2011;5113
NomeTeste;21/06/2011;12065
NomeTeste;22/06/2011;5558
NomeTeste;23/06/2011;13871
NomeTeste;24/06/2011;15939
NomeTeste;25/06/2011;15449
NomeTeste;26/06/2011;1699
NomeTeste;27/06/2011;9127
NomeTeste;28/06/2011;14990
NomeTeste;29/06/2011;11957
NomeTeste;30/06/2011;17126
NomeTeste;01/07/2011;2014
NomeTeste;02/07/2011;9392
NomeTeste;03/07/2011;4354
NomeTeste;04/07/2011;131
NomeTeste;05/07/2011;5700
NomeTeste;06/07/2011;16436
NomeTeste;07/07/2011;4706
NomeTeste;08/07/2011;17976
NomeTeste;09/07/2011;10841
NomeTeste;10/07/2011;19607
NomeTeste;11/07/2011;11724
NomeTeste;12/07/2011;5096
NomeTeste;13/07/2011;19599
NomeTeste;14/07/2011;2915
NomeTeste;15/07/2011;6090
NomeTeste;16/07/2011;6736
NomeTeste;17/07/2011;19651
NomeTeste;18/07/2011;3455
NomeTeste;19/07/2011;1402
NomeTeste;20/07/2011;9090
NomeTeste;21/07/2011;13223
NomeTeste;22/07/2011;5047
NomeTeste;23/07/2011;2781
NomeTeste;24/07/2011;11789
NomeTeste;25/07/2011;16617
NomeTeste;26/07/2011;812
NomeTeste;27/07/2011;7369
NomeTeste;28/07/2011;5915
NomeTeste;29/07/2011;12610
NomeTeste;30/07/2011;15673
NomeTeste;31/07/2011;5284
NomeTeste;01/08/2011;9339
NomeTeste;02/08/2011;14516
NomeTeste;03/08/2011;6025
NomeTeste;04/08/2011;16175
NomeTeste;05/08/2011;6473
NomeTeste;06/08/2011;9488
NomeTeste;07/08/2011;7130
NomeTeste;08/08/2011;9505
NomeTeste;09/08/2011;9924
NomeTeste;10/08/2011;9720
NomeTeste;11/08/2011;15550
NomeTeste;12/08/2011;16139
NomeTeste;13/08/2011;7188
NomeTeste;14/08/2011;6885
NomeTeste;15/08/2011;657
NomeTeste;16/08/2011;17586
NomeTeste;17/08/2011;8133
NomeTeste;18/08/2011;10931
NomeTeste;19/08/2011;5215
NomeTeste;20/08/2011;6202
NomeTeste;21/08/2011;10050
NomeTeste;22/08/2011;19864
NomeTeste;23/08/2011;635
NomeTeste;24/08/2011;4929
NomeTeste;25/08/2011;6040
NomeTeste;26/08/2011;3812
NomeTeste;27/08/2011;17911
NomeTeste;28/08/2011;19343
NomeTeste;29/08/2011;5619
NomeTeste;30/08/2011;9537
NomeTeste;31/08/2011;14641
NomeTeste;01/09/2011;16479
NomeTeste;02/09/2011;14987
NomeTeste;03/09/2011;7855
NomeTeste;04/09/2011;16822
NomeTeste;05/09/2011;13185
NomeTeste;06/09/2011;13815
NomeTeste;07/09/2011;5388
NomeTeste;08/09/2011;17415
NomeTeste;09/09/2011;10359
NomeTeste;10/09/2011;19771
NomeTeste;11/09/2011;19810
NomeTeste;12/09/2011;2605
NomeTeste;13/09/2011;1819
NomeTeste;14/09/2011;19909
NomeTeste;15/09/2011;8796
NomeTeste;16/09/2011;865
NomeTeste;17/09/2011;8727
NomeTeste;18/09/2011;4028
NomeTeste;19/09/2011;10260
NomeTeste;20/09/2011;7894
NomeTeste;21/09/2011;15374
NomeTeste;22/09/2011;9887
NomeTeste;23/09/2011;17783
NomeTeste;24/09/2011;9810
NomeTeste;25/09/2011;14041
NomeTeste;26/09/2011;2025
NomeTeste;27/09/2011;17977
NomeTeste;28/09/2011;17232
NomeTeste;29/09/2011;17295
NomeTeste;30/09/2011;724
NomeTeste;01/10/2011;12800
NomeTeste;02/10/2011;5909
NomeTeste;03/10/2011;871
NomeTeste;04/10/2011;1872
NomeTeste;05/10/2011;17181
NomeTeste;06/10/2011;11307
NomeTeste;07/10/2011;17083
NomeTeste;08/10/2011;6133
NomeTeste;09/10/2011;2380
NomeTeste;10/10/2011;329
NomeTeste;11/10/2011;12275
NomeTeste;12/10/2011;15989
NomeTeste;13/10/2011;7187
NomeTeste;14/10/2011;7676
NomeTeste;15/10/2011;17997
NomeTeste;16/10/2011;14510
NomeTeste;17/10/2011;4252
NomeTeste;18/10/2011;18492
NomeTeste;19/10/2011;13518
NomeTeste;20/10/2011;1464
NomeTeste;21/10/2011;9132
NomeTeste;22/10/2011;1227
NomeTeste;23/10/2011;8155
NomeTeste;24/10/2011;13371
NomeTeste;25/10/2011;18513
NomeTeste;26/10/2011;5128
NomeTeste;27/10/2011;18854
NomeTeste;28/10/2011;18688
NomeTeste;29/10/2011;17277
NomeTeste;30/10/2011;2193
NomeTeste;31/10/2011;15601
NomeTeste;01/11/2011;14919
NomeTeste;02/11/2011;2940
NomeTeste;03/11/2011;4512
NomeTeste;04/11/2011;5995
NomeTeste;05/11/2011;15167
NomeTeste;06/11/2011;15089
NomeTeste;07/11/2011;5486
NomeTeste;08/11/2011;6939
NomeTeste;09/11/2011;7712
NomeTeste;10/11/2011;8723
NomeTeste;11/11/2011;8346
NomeTeste;12/11/2011;1805
NomeTeste;13/11/2011;10069
NomeTeste;14/11/2011;14995
NomeTeste;15/11/2011;11958
NomeTeste;16/11/2011;3940
NomeTeste;17/11/2011;7942
NomeTeste;18/11/2011;16043
NomeTeste;19/11/2011;19144
NomeTeste;20/11/2011;3572
NomeTeste;21/11/2011;12338
NomeTeste;22/11/2011;13051
NomeTeste;23/11/2011;4857
NomeTeste;24/11/2011;12996
NomeTeste;25/11/2011;19691
NomeTeste;26/11/2011;15865
NomeTeste;27/11/2011;9351
NomeTeste;28/11/2011;10732
NomeTeste;29/11/2011;7276
NomeTeste;30/11/2011;13421
NomeTeste;01/12/2011;3817
NomeTeste;02/12/2011;15707
NomeTeste;03/12/2011;12353
NomeTeste;04/12/2011;2175
NomeTeste;05/12/2011;15511
NomeTeste;06/12/2011;6360
NomeTeste;07/12/2011;996
NomeTeste;08/12/2011;4010
NomeTeste;09/12/2011;9298
NomeTeste;10/12/2011;840
NomeTeste;11/12/2011;18112
NomeTeste;12/12/2011;11863
NomeTeste;13/12/2011;15275
NomeTeste;14/12/2011;10358
NomeTeste;15/12/2011;1589
NomeTeste;16/12/2011;18982
NomeTeste;17/12/2011;19998
NomeTeste;18/12/2011;600
NomeTeste;19/12/2011;4037
NomeTeste;20/12/2011;6704
NomeTeste;21/12/2011;2342
NomeTeste;22/12/2011;4788
NomeTeste;23/12/2011;5605
NomeTeste;24/12/2011;4089
NomeTeste;25/12/2011;4264
NomeTeste;26/12/2011;16171
NomeTeste;27/12/2011;88
NomeTeste;28/12/2011;2998
NomeTeste;29/12/2011;11627
NomeTeste;30/12/2011;5382
NomeTeste;31/12/2011;216
NomeTeste;01/01/2012;8263
NomeTeste;02/01/2012;15966
NomeTeste;03/01/2012;9609
NomeTeste;04/01/2012;18409
NomeTeste;05/01/2012;15781
NomeTeste;06/01/2012;13601
NomeTeste;07/01/2012;4153
NomeTeste;08/01/2012;9121
NomeTeste;09/01/2012;14039
NomeTeste;10/01/2012;9667
NomeTeste;11/01/2012;3995
NomeTeste;12/01/2012;7377
NomeTeste;13/01/2012;1917
NomeTeste;14/01/2012;937
NomeTeste;15/01/2012;11984
NomeTeste;16/01/2012;16773
NomeTeste;17/01/2012;928
NomeTeste;18/01/2012;7297
NomeTeste;19/01/2012;1327
NomeTeste;20/01/2012;19021
NomeTeste;21/01/2012;15950
NomeTeste;22/01/2012;4495
NomeTeste;23/01/2012;16159
NomeTeste;24/01/2012;1119
NomeTeste;25/01/2012;3918
NomeTeste;26/01/2012;18024
NomeTeste;27/01/2012;3756
NomeTeste;28/01/2012;10684
NomeTeste;29/01/2012;1755
NomeTeste;30/01/2012;18219
NomeTeste;31/01/2012;18159
NomeTeste;01/02/2012;15026
NomeTeste;02/02/2012;11209
NomeTeste;03/02/2012;11159
NomeTeste;04/02/2012;5732
NomeTeste;05/02/2012;5127
NomeTeste;06/02/2012;16168
NomeTeste;07/02/2012;2712
NomeTeste;08/02/2012;15813
NomeTeste;09/02/2012;9393
NomeTeste;10/02/2012;18130
NomeTeste;11/02/2012;13630
NomeTeste;12/02/2012;12432
NomeTeste;13/02/2012;19528
NomeTeste;14/02/2012;14351
NomeTeste;15/02/2012;6868
NomeTeste;16/02/2012;14586
NomeTeste;17/02/2012;12730
NomeTeste;18/02/2012;16070
NomeTeste;19/02/2012;10855
NomeTeste;20/02/2012;15833
NomeTeste;21/02/2012;2908
NomeTeste;22/02/2012;4293
NomeTeste;23/02/2012;7107
NomeTeste;24/02/2012;17330
NomeTeste;25/02/2012;522
NomeTeste;26/02/2012;8357
NomeTeste;27/02/2012;1850
NomeTeste;28/02/2012;2813
NomeTeste;29/02/2012;15379
NomeTeste;01/03/2012;9050
NomeTeste;02/03/2012;12392
NomeTeste;03/03/2012;13200
NomeTeste;04/03/2012;3969
NomeTeste;05/03/2012;18657
NomeTeste;06/03/2012;213
NomeTeste;07/03/2012;3544
NomeTeste;08/03/2012;19124
NomeTeste;09/03/2012;16201
NomeTeste;10/03/2012;7399
NomeTeste;11/03/2012;13495
NomeTeste;12/03/2012;19179
NomeTeste;13/03/2012;16386
NomeTeste;14/03/2012;9650
NomeTeste;15/03/2012;5386
NomeTeste;16/03/2012;13808
NomeTeste;17/03/2012;16579
NomeTeste;18/03/2012;13611
NomeTeste;19/03/2012;9690
NomeTeste;20/03/2012;1157
NomeTeste;21/03/2012;1929
NomeTeste;22/03/2012;483
NomeTeste;23/03/2012;17973
NomeTeste;24/03/2012;3329
NomeTeste;25/03/2012;17890
NomeTeste;26/03/2012;1479
NomeTeste;27/03/2012;19809
NomeTeste;28/03/2012;10023
NomeTeste;29/03/2012;6393
NomeTeste;30/03/2012;17923
NomeTeste;31/03/2012;12630
NomeTeste;01/04/2012;12646
NomeTeste;02/04/2012;16644
