nomeImagem;dataCriacao;identificadorImagem
NomeTeste;27/09/2010;354
NomeTeste;28/09/2010;355
NomeTeste;29/09/2010;356
NomeTeste;30/09/2010;357
NomeTeste;01/10/2010;358
NomeTeste;02/10/2010;359
NomeTeste;03/10/2010;360
NomeTeste;04/10/2010;361
NomeTeste;05/10/2010;362
NomeTeste;06/10/2010;363
NomeTeste;07/10/2010;364
NomeTeste;08/10/2010;365
NomeTeste;09/10/2010;366
NomeTeste;10/10/2010;367
NomeTeste;11/10/2010;368
NomeTeste;12/10/2010;369
NomeTeste;13/10/2010;370
NomeTeste;14/10/2010;372
NomeTeste;15/10/2010;373
NomeTeste;16/10/2010;375
NomeTeste;17/10/2010;376
NomeTeste;18/10/2010;379
NomeTeste;19/10/2010;380
NomeTeste;20/10/2010;381
NomeTeste;21/10/2010;382
NomeTeste;22/10/2010;384
NomeTeste;23/10/2010;385
NomeTeste;24/10/2010;386
NomeTeste;25/10/2010;387
NomeTeste;26/10/2010;388
NomeTeste;27/10/2010;389
NomeTeste;28/10/2010;390
NomeTeste;29/10/2010;391
NomeTeste;30/10/2010;393
NomeTeste;31/10/2010;394
NomeTeste;01/11/2010;395
NomeTeste;02/11/2010;396
NomeTeste;03/11/2010;397
NomeTeste;04/11/2010;399
NomeTeste;05/11/2010;400
NomeTeste;06/11/2010;401
NomeTeste;07/11/2010;402
NomeTeste;08/11/2010;404
NomeTeste;09/11/2010;405
NomeTeste;10/11/2010;406
NomeTeste;11/11/2010;407
NomeTeste;12/11/2010;408
NomeTeste;13/11/2010;410
NomeTeste;14/11/2010;411
NomeTeste;15/11/2010;412
NomeTeste;16/11/2010;413
NomeTeste;17/11/2010;414
NomeTeste;18/11/2010;415
NomeTeste;19/11/2010;417
NomeTeste;20/11/2010;418
NomeTeste;21/11/2010;419
NomeTeste;22/11/2010;420
NomeTeste;23/11/2010;422
NomeTeste;24/11/2010;424
NomeTeste;25/11/2010;425
NomeTeste;26/11/2010;426
NomeTeste;27/11/2010;428
NomeTeste;28/11/2010;430
NomeTeste;29/11/2010;431
NomeTeste;30/11/2010;432
NomeTeste;01/12/2010;433
NomeTeste;02/12/2010;434
NomeTeste;03/12/2010;435
NomeTeste;04/12/2010;436
NomeTeste;05/12/2010;437
NomeTeste;06/12/2010;438
NomeTeste;07/12/2010;439
NomeTeste;08/12/2010;440
NomeTeste;09/12/2010;441
NomeTeste;10/12/2010;442
NomeTeste;11/12/2010;443
NomeTeste;12/12/2010;444
NomeTeste;13/12/2010;446
NomeTeste;14/12/2010;447
NomeTeste;15/12/2010;449
NomeTeste;16/12/2010;451
NomeTeste;17/12/2010;452
NomeTeste;18/12/2010;454
NomeTeste;19/12/2010;455
NomeTeste;20/12/2010;456
NomeTeste;21/12/2010;458
NomeTeste;22/12/2010;459
NomeTeste;23/12/2010;460
NomeTeste;24/12/2010;461
NomeTeste;25/12/2010;462
NomeTeste;26/12/2010;463
NomeTeste;27/12/2010;464
NomeTeste;28/12/2010;465
NomeTeste;29/12/2010;466
NomeTeste;30/12/2010;467
NomeTeste;31/12/2010;468
NomeTeste;01/01/2011;469
NomeTeste;02/01/2011;471
NomeTeste;03/01/2011;472
NomeTeste;04/01/2011;476
NomeTeste;05/01/2011;477
NomeTeste;06/01/2011;478
NomeTeste;07/01/2011;479
NomeTeste;08/01/2011;480
NomeTeste;09/01/2011;481
NomeTeste;10/01/2011;483
NomeTeste;11/01/2011;484
NomeTeste;12/01/2011;485
NomeTeste;13/01/2011;486
NomeTeste;14/01/2011;487
NomeTeste;15/01/2011;489
NomeTeste;16/01/2011;491
NomeTeste;17/01/2011;492
NomeTeste;18/01/2011;493
NomeTeste;19/01/2011;494
NomeTeste;20/01/2011;495
NomeTeste;21/01/2011;496
NomeTeste;22/01/2011;497
NomeTeste;23/01/2011;498
NomeTeste;24/01/2011;499
NomeTeste;25/01/2011;500
NomeTeste;26/01/2011;501
NomeTeste;27/01/2011;502
NomeTeste;28/01/2011;503
NomeTeste;29/01/2011;504
NomeTeste;30/01/2011;505
NomeTeste;31/01/2011;506
NomeTeste;01/02/2011;507
NomeTeste;02/02/2011;508
NomeTeste;03/02/2011;509
NomeTeste;04/02/2011;510
NomeTeste;05/02/2011;512
NomeTeste;06/02/2011;513
NomeTeste;07/02/2011;514
NomeTeste;08/02/2011;515
NomeTeste;09/02/2011;517
NomeTeste;10/02/2011;518
NomeTeste;11/02/2011;520
NomeTeste;12/02/2011;522
NomeTeste;13/02/2011;524
NomeTeste;14/02/2011;526
NomeTeste;15/02/2011;527
NomeTeste;16/02/2011;528
NomeTeste;17/02/2011;529
NomeTeste;18/02/2011;530
NomeTeste;19/02/2011;531
NomeTeste;20/02/2011;533
NomeTeste;21/02/2011;534
NomeTeste;22/02/2011;536
NomeTeste;23/02/2011;537
NomeTeste;24/02/2011;538
NomeTeste;25/02/2011;539
NomeTeste;26/02/2011;541
NomeTeste;27/02/2011;542
NomeTeste;28/02/2011;544
NomeTeste;01/03/2011;545
NomeTeste;02/03/2011;546
NomeTeste;03/03/2011;547
NomeTeste;04/03/2011;548
NomeTeste;05/03/2011;549
NomeTeste;06/03/2011;550
NomeTeste;07/03/2011;551
NomeTeste;08/03/2011;553
NomeTeste;09/03/2011;554
NomeTeste;10/03/2011;555
NomeTeste;11/03/2011;556
NomeTeste;12/03/2011;557
NomeTeste;13/03/2011;558
NomeTeste;14/03/2011;559
NomeTeste;15/03/2011;560
NomeTeste;16/03/2011;563
NomeTeste;17/03/2011;564
NomeTeste;18/03/2011;565
NomeTeste;19/03/2011;566
NomeTeste;20/03/2011;567
NomeTeste;21/03/2011;568
NomeTeste;22/03/2011;569
NomeTeste;23/03/2011;570
NomeTeste;24/03/2011;572
NomeTeste;25/03/2011;573
NomeTeste;26/03/2011;574
NomeTeste;27/03/2011;575
NomeTeste;28/03/2011;576
NomeTeste;29/03/2011;577
NomeTeste;30/03/2011;578
NomeTeste;31/03/2011;579
NomeTeste;01/04/2011;580
NomeTeste;02/04/2011;581
NomeTeste;03/04/2011;582
NomeTeste;04/04/2011;584
NomeTeste;05/04/2011;585
NomeTeste;06/04/2011;586
NomeTeste;07/04/2011;587
NomeTeste;08/04/2011;588
NomeTeste;09/04/2011;590
NomeTeste;10/04/2011;592
NomeTeste;11/04/2011;593
NomeTeste;12/04/2011;594
NomeTeste;13/04/2011;595
NomeTeste;14/04/2011;596
NomeTeste;15/04/2011;597
NomeTeste;16/04/2011;598
NomeTeste;17/04/2011;599
NomeTeste;18/04/2011;600
NomeTeste;19/04/2011;601
NomeTeste;20/04/2011;602
NomeTeste;21/04/2011;603
NomeTeste;22/04/2011;605
NomeTeste;23/04/2011;606
NomeTeste;24/04/2011;610
NomeTeste;25/04/2011;611
NomeTeste;26/04/2011;612
NomeTeste;27/04/2011;613
NomeTeste;28/04/2011;614
NomeTeste;29/04/2011;615
NomeTeste;30/04/2011;616
NomeTeste;01/05/2011;617
NomeTeste;02/05/2011;618
NomeTeste;03/05/2011;619
NomeTeste;04/05/2011;620
NomeTeste;05/05/2011;621
NomeTeste;06/05/2011;622
NomeTeste;07/05/2011;623
NomeTeste;08/05/2011;624
NomeTeste;09/05/2011;626
NomeTeste;10/05/2011;627
NomeTeste;11/05/2011;628
NomeTeste;12/05/2011;629
NomeTeste;13/05/2011;630
NomeTeste;14/05/2011;631
NomeTeste;15/05/2011;632
NomeTeste;16/05/2011;633
NomeTeste;17/05/2011;634
NomeTeste;18/05/2011;635
NomeTeste;19/05/2011;637
NomeTeste;20/05/2011;639
NomeTeste;21/05/2011;640
NomeTeste;22/05/2011;641
NomeTeste;23/05/2011;642
NomeTeste;24/05/2011;643
NomeTeste;25/05/2011;645
NomeTeste;26/05/2011;646
NomeTeste;27/05/2011;647
NomeTeste;28/05/2011;648
NomeTeste;29/05/2011;649
NomeTeste;30/05/2011;650
NomeTeste;31/05/2011;651
NomeTeste;01/06/2011;654
NomeTeste;02/06/2011;655
NomeTeste;03/06/2011;656
NomeTeste;04/06/2011;658
NomeTeste;05/06/2011;660
NomeTeste;06/06/2011;661
NomeTeste;07/06/2011;662
NomeTeste;08/06/2011;663
NomeTeste;09/06/2011;664
NomeTeste;10/06/2011;665
NomeTeste;11/06/2011;666
NomeTeste;12/06/2011;667
NomeTeste;13/06/2011;668
NomeTeste;14/06/2011;669
NomeTeste;15/06/2011;670
NomeTeste;16/06/2011;671
NomeTeste;17/06/2011;672
NomeTeste;18/06/2011;673
NomeTeste;19/06/2011;675
NomeTeste;20/06/2011;676
NomeTeste;21/06/2011;678
NomeTeste;22/06/2011;679
NomeTeste;23/06/2011;680
NomeTeste;24/06/2011;681
NomeTeste;25/06/2011;682
NomeTeste;26/06/2011;683
NomeTeste;27/06/2011;684
NomeTeste;28/06/2011;685
NomeTeste;29/06/2011;686
NomeTeste;30/06/2011;688
NomeTeste;01/07/2011;689
NomeTeste;02/07/2011;691
NomeTeste;03/07/2011;692
NomeTeste;04/07/2011;693
NomeTeste;05/07/2011;694
NomeTeste;06/07/2011;695
NomeTeste;07/07/2011;696
NomeTeste;08/07/2011;697
NomeTeste;09/07/2011;698
NomeTeste;10/07/2011;699
NomeTeste;11/07/2011;700
NomeTeste;12/07/2011;701
NomeTeste;13/07/2011;702
NomeTeste;14/07/2011;703
NomeTeste;15/07/2011;706
NomeTeste;16/07/2011;707
NomeTeste;17/07/2011;708
NomeTeste;18/07/2011;709
NomeTeste;19/07/2011;711
NomeTeste;20/07/2011;713
NomeTeste;21/07/2011;714
NomeTeste;22/07/2011;715
NomeTeste;23/07/2011;716
NomeTeste;24/07/2011;717
NomeTeste;25/07/2011;718
NomeTeste;26/07/2011;719
NomeTeste;27/07/2011;720
NomeTeste;28/07/2011;721
NomeTeste;29/07/2011;723
NomeTeste;30/07/2011;724
NomeTeste;31/07/2011;725
NomeTeste;01/08/2011;726
NomeTeste;02/08/2011;727
NomeTeste;03/08/2011;728
NomeTeste;04/08/2011;729
NomeTeste;05/08/2011;730
NomeTeste;06/08/2011;731
NomeTeste;07/08/2011;732
NomeTeste;08/08/2011;733
NomeTeste;09/08/2011;734
NomeTeste;10/08/2011;735
NomeTeste;11/08/2011;736
NomeTeste;12/08/2011;738
NomeTeste;13/08/2011;739
NomeTeste;14/08/2011;740
NomeTeste;15/08/2011;741
NomeTeste;16/08/2011;742
NomeTeste;17/08/2011;743
NomeTeste;18/08/2011;744
NomeTeste;19/08/2011;745
NomeTeste;20/08/2011;746
NomeTeste;21/08/2011;747
NomeTeste;22/08/2011;748
NomeTeste;23/08/2011;749
NomeTeste;24/08/2011;750
NomeTeste;25/08/2011;751
NomeTeste;26/08/2011;753
NomeTeste;27/08/2011;754
NomeTeste;28/08/2011;755
NomeTeste;29/08/2011;756
NomeTeste;30/08/2011;758
NomeTeste;31/08/2011;759
NomeTeste;01/09/2011;760
NomeTeste;02/09/2011;761
NomeTeste;03/09/2011;762
NomeTeste;04/09/2011;764
NomeTeste;05/09/2011;765
NomeTeste;06/09/2011;767
NomeTeste;07/09/2011;768
NomeTeste;08/09/2011;773
NomeTeste;09/09/2011;774
NomeTeste;10/09/2011;776
NomeTeste;11/09/2011;778
NomeTeste;12/09/2011;780
NomeTeste;13/09/2011;781
NomeTeste;14/09/2011;782
NomeTeste;15/09/2011;783
NomeTeste;16/09/2011;784
NomeTeste;17/09/2011;786
NomeTeste;18/09/2011;787
NomeTeste;19/09/2011;788
NomeTeste;20/09/2011;789
NomeTeste;21/09/2011;790
NomeTeste;22/09/2011;791
NomeTeste;23/09/2011;792
NomeTeste;24/09/2011;793
NomeTeste;25/09/2011;794
NomeTeste;26/09/2011;796
NomeTeste;27/09/2011;797
NomeTeste;28/09/2011;802
NomeTeste;29/09/2011;803
NomeTeste;30/09/2011;804
NomeTeste;01/10/2011;806
NomeTeste;02/10/2011;807
NomeTeste;03/10/2011;808
NomeTeste;04/10/2011;809
NomeTeste;05/10/2011;811
NomeTeste;06/10/2011;813
NomeTeste;07/10/2011;814
NomeTeste;08/10/2011;815
NomeTeste;09/10/2011;816
NomeTeste;10/10/2011;817
NomeTeste;11/10/2011;818
NomeTeste;12/10/2011;819
NomeTeste;13/10/2011;820
NomeTeste;14/10/2011;821
NomeTeste;15/10/2011;822
NomeTeste;16/10/2011;823
NomeTeste;17/10/2011;824
NomeTeste;18/10/2011;825
NomeTeste;19/10/2011;826
NomeTeste;20/10/2011;828
NomeTeste;21/10/2011;829
NomeTeste;22/10/2011;830
NomeTeste;23/10/2011;831
NomeTeste;24/10/2011;832
NomeTeste;25/10/2011;833
NomeTeste;26/10/2011;834
NomeTeste;27/10/2011;835
NomeTeste;28/10/2011;837
NomeTeste;29/10/2011;838
NomeTeste;30/10/2011;839
NomeTeste;31/10/2011;840
NomeTeste;01/11/2011;843
NomeTeste;02/11/2011;844
NomeTeste;03/11/2011;845
NomeTeste;04/11/2011;846
NomeTeste;05/11/2011;847
NomeTeste;06/11/2011;848
NomeTeste;07/11/2011;849
NomeTeste;08/11/2011;850
NomeTeste;09/11/2011;851
NomeTeste;10/11/2011;853
NomeTeste;11/11/2011;854
NomeTeste;12/11/2011;856
NomeTeste;13/11/2011;858
NomeTeste;14/11/2011;859
NomeTeste;15/11/2011;860
NomeTeste;16/11/2011;862
NomeTeste;17/11/2011;865
NomeTeste;18/11/2011;866
NomeTeste;19/11/2011;869
NomeTeste;20/11/2011;870
NomeTeste;21/11/2011;871
NomeTeste;22/11/2011;874
NomeTeste;23/11/2011;875
NomeTeste;24/11/2011;876
NomeTeste;25/11/2011;877
NomeTeste;26/11/2011;878
NomeTeste;27/11/2011;879
NomeTeste;28/11/2011;880
NomeTeste;29/11/2011;881
NomeTeste;30/11/2011;882
NomeTeste;01/12/2011;883
NomeTeste;02/12/2011;885
NomeTeste;03/12/2011;886
NomeTeste;04/12/2011;887
NomeTeste;05/12/2011;888
NomeTeste;06/12/2011;889
NomeTeste;07/12/2011;892
NomeTeste;08/12/2011;893
NomeTeste;09/12/2011;894
NomeTeste;10/12/2011;895
NomeTeste;11/12/2011;898
NomeTeste;12/12/2011;899
NomeTeste;13/12/2011;900
NomeTeste;14/12/2011;901
NomeTeste;15/12/2011;903
NomeTeste;16/12/2011;904
NomeTeste;17/12/2011;906
NomeTeste;18/12/2011;907
NomeTeste;19/12/2011;908
NomeTeste;20/12/2011;909
NomeTeste;21/12/2011;910
NomeTeste;22/12/2011;911
NomeTeste;23/12/2011;912
NomeTeste;24/12/2011;913
NomeTeste;25/12/2011;914
NomeTeste;26/12/2011;915
NomeTeste;27/12/2011;918
NomeTeste;28/12/2011;919
NomeTeste;29/12/2011;921
NomeTeste;30/12/2011;922
NomeTeste;31/12/2011;923
NomeTeste;01/01/2012;927
NomeTeste;02/01/2012;928
NomeTeste;03/01/2012;929
NomeTeste;04/01/2012;930
NomeTeste;05/01/2012;931
NomeTeste;06/01/2012;932
NomeTeste;07/01/2012;933
NomeTeste;08/01/2012;935
NomeTeste;09/01/2012;936
NomeTeste;10/01/2012;937
NomeTeste;11/01/2012;938
NomeTeste;12/01/2012;939
NomeTeste;13/01/2012;940
NomeTeste;14/01/2012;942
NomeTeste;15/01/2012;943
NomeTeste;16/01/2012;946
NomeTeste;17/01/2012;947
NomeTeste;18/01/2012;948
NomeTeste;19/01/2012;949
NomeTeste;20/01/2012;951
NomeTeste;21/01/2012;952
NomeTeste;22/01/2012;953
NomeTeste;23/01/2012;954
NomeTeste;24/01/2012;955
NomeTeste;25/01/2012;956
NomeTeste;26/01/2012;958
NomeTeste;27/01/2012;959
NomeTeste;28/01/2012;960
NomeTeste;29/01/2012;964
NomeTeste;30/01/2012;965
NomeTeste;31/01/2012;966
NomeTeste;01/02/2012;969
NomeTeste;02/02/2012;971
NomeTeste;03/02/2012;972
NomeTeste;04/02/2012;975
NomeTeste;05/02/2012;976
NomeTeste;06/02/2012;978
NomeTeste;07/02/2012;980
NomeTeste;08/02/2012;982
NomeTeste;09/02/2012;983
NomeTeste;10/02/2012;985
NomeTeste;11/02/2012;986
NomeTeste;12/02/2012;988
NomeTeste;13/02/2012;990
NomeTeste;14/02/2012;991
NomeTeste;15/02/2012;992
NomeTeste;16/02/2012;993
NomeTeste;17/02/2012;994
NomeTeste;18/02/2012;995
NomeTeste;19/02/2012;996
NomeTeste;20/02/2012;997
NomeTeste;21/02/2012;998
NomeTeste;22/02/2012;1001
NomeTeste;23/02/2012;1003
NomeTeste;24/02/2012;1004
NomeTeste;25/02/2012;1005
NomeTeste;26/02/2012;1006
NomeTeste;27/02/2012;1009
NomeTeste;28/02/2012;1011
NomeTeste;29/02/2012;1012
NomeTeste;01/03/2012;1013
NomeTeste;02/03/2012;1014
NomeTeste;03/03/2012;1015
NomeTeste;04/03/2012;1016
NomeTeste;05/03/2012;1017
NomeTeste;06/03/2012;1018
NomeTeste;07/03/2012;1019
NomeTeste;08/03/2012;1020
NomeTeste;09/03/2012;1022
NomeTeste;10/03/2012;1024
NomeTeste;11/03/2012;1026
NomeTeste;12/03/2012;1027
NomeTeste;13/03/2012;1028
NomeTeste;14/03/2012;1029
NomeTeste;15/03/2012;1030
NomeTeste;16/03/2012;1031
NomeTeste;17/03/2012;1032
NomeTeste;18/03/2012;1033
NomeTeste;19/03/2012;1034
NomeTeste;20/03/2012;1035
NomeTeste;21/03/2012;1036
NomeTeste;22/03/2012;1038
NomeTeste;23/03/2012;1039
NomeTeste;24/03/2012;1041
NomeTeste;25/03/2012;1042
NomeTeste;26/03/2012;1043
NomeTeste;27/03/2012;1044
NomeTeste;28/03/2012;1045
NomeTeste;29/03/2012;1047
NomeTeste;30/03/2012;1048
NomeTeste;31/03/2012;1049
NomeTeste;01/04/2012;1050
NomeTeste;02/04/2012;1051
NomeTeste;03/04/2012;1053
NomeTeste;04/04/2012;1054
NomeTeste;05/04/2012;1055
NomeTeste;06/04/2012;1056
NomeTeste;07/04/2012;1057
NomeTeste;08/04/2012;1061
NomeTeste;09/04/2012;1062
NomeTeste;10/04/2012;1063
NomeTeste;11/04/2012;1065
NomeTeste;12/04/2012;1068
NomeTeste;13/04/2012;1069
NomeTeste;14/04/2012;1070
NomeTeste;15/04/2012;1071
NomeTeste;16/04/2012;1072
NomeTeste;17/04/2012;1073
NomeTeste;18/04/2012;1074
NomeTeste;19/04/2012;1075
NomeTeste;20/04/2012;1076
NomeTeste;21/04/2012;1077
NomeTeste;22/04/2012;1078
NomeTeste;23/04/2012;1081
NomeTeste;24/04/2012;1082
NomeTeste;25/04/2012;1083
NomeTeste;26/04/2012;1084
NomeTeste;27/04/2012;1085
NomeTeste;28/04/2012;1086
NomeTeste;29/04/2012;1088
NomeTeste;30/04/2012;1089
NomeTeste;01/05/2012;1091
NomeTeste;02/05/2012;1092
NomeTeste;03/05/2012;1093
NomeTeste;04/05/2012;1094
NomeTeste;05/05/2012;1095
NomeTeste;06/05/2012;1096
NomeTeste;07/05/2012;1097
NomeTeste;08/05/2012;1098
NomeTeste;09/05/2012;1099
NomeTeste;10/05/2012;1100
NomeTeste;11/05/2012;1101
NomeTeste;12/05/2012;1102
NomeTeste;13/05/2012;1103
NomeTeste;14/05/2012;1104
NomeTeste;15/05/2012;1105
