nomeImagem;dataCriacao;identificadorImagem
NomeTeste;06/05/2010;154
NomeTeste;07/05/2010;155
NomeTeste;08/05/2010;156
NomeTeste;09/05/2010;157
NomeTeste;10/05/2010;158
NomeTeste;11/05/2010;159
NomeTeste;12/05/2010;160
NomeTeste;13/05/2010;161
NomeTeste;14/05/2010;162
NomeTeste;15/05/2010;163
NomeTeste;16/05/2010;164
NomeTeste;17/05/2010;165
NomeTeste;18/05/2010;166
NomeTeste;19/05/2010;167
NomeTeste;20/05/2010;168
NomeTeste;21/05/2010;169
NomeTeste;22/05/2010;170
NomeTeste;23/05/2010;172
NomeTeste;24/05/2010;173
NomeTeste;25/05/2010;174
NomeTeste;26/05/2010;175
NomeTeste;27/05/2010;177
NomeTeste;28/05/2010;179
NomeTeste;29/05/2010;180
NomeTeste;30/05/2010;181
NomeTeste;31/05/2010;182
NomeTeste;01/06/2010;183
NomeTeste;02/06/2010;185
NomeTeste;03/06/2010;186
NomeTeste;04/06/2010;187
NomeTeste;05/06/2010;188
NomeTeste;06/06/2010;189
NomeTeste;07/06/2010;191
NomeTeste;08/06/2010;192
NomeTeste;09/06/2010;193
NomeTeste;10/06/2010;194
NomeTeste;11/06/2010;195
NomeTeste;12/06/2010;196
NomeTeste;13/06/2010;198
NomeTeste;14/06/2010;199
NomeTeste;15/06/2010;201
NomeTeste;16/06/2010;202
NomeTeste;17/06/2010;203
NomeTeste;18/06/2010;206
NomeTeste;19/06/2010;207
NomeTeste;20/06/2010;208
NomeTeste;21/06/2010;209
NomeTeste;22/06/2010;210
NomeTeste;23/06/2010;211
NomeTeste;24/06/2010;212
NomeTeste;25/06/2010;213
NomeTeste;26/06/2010;215
NomeTeste;27/06/2010;216
NomeTeste;28/06/2010;218
NomeTeste;29/06/2010;219
NomeTeste;30/06/2010;220
NomeTeste;01/07/2010;222
NomeTeste;02/07/2010;223
NomeTeste;03/07/2010;224
NomeTeste;04/07/2010;225
NomeTeste;05/07/2010;226
NomeTeste;06/07/2010;227
NomeTeste;07/07/2010;228
NomeTeste;08/07/2010;229
NomeTeste;09/07/2010;230
NomeTeste;10/07/2010;231
NomeTeste;11/07/2010;233
NomeTeste;12/07/2010;234
NomeTeste;13/07/2010;235
NomeTeste;14/07/2010;237
NomeTeste;15/07/2010;238
NomeTeste;16/07/2010;239
NomeTeste;17/07/2010;240
NomeTeste;18/07/2010;241
NomeTeste;19/07/2010;242
NomeTeste;20/07/2010;244
NomeTeste;21/07/2010;245
NomeTeste;22/07/2010;246
NomeTeste;23/07/2010;248
NomeTeste;24/07/2010;252
NomeTeste;25/07/2010;254
NomeTeste;26/07/2010;255
NomeTeste;27/07/2010;256
NomeTeste;28/07/2010;257
NomeTeste;29/07/2010;258
NomeTeste;30/07/2010;259
NomeTeste;31/07/2010;260
NomeTeste;01/08/2010;261
NomeTeste;02/08/2010;262
NomeTeste;03/08/2010;263
NomeTeste;04/08/2010;264
NomeTeste;05/08/2010;265
NomeTeste;06/08/2010;266
NomeTeste;07/08/2010;267
NomeTeste;08/08/2010;268
NomeTeste;09/08/2010;269
NomeTeste;10/08/2010;270
NomeTeste;11/08/2010;271
NomeTeste;12/08/2010;273
NomeTeste;13/08/2010;274
NomeTeste;14/08/2010;275
NomeTeste;15/08/2010;278
NomeTeste;16/08/2010;279
NomeTeste;17/08/2010;280
NomeTeste;18/08/2010;281
NomeTeste;19/08/2010;282
NomeTeste;20/08/2010;283
NomeTeste;21/08/2010;284
NomeTeste;22/08/2010;285
NomeTeste;23/08/2010;286
NomeTeste;24/08/2010;287
NomeTeste;25/08/2010;288
NomeTeste;26/08/2010;289
NomeTeste;27/08/2010;290
NomeTeste;28/08/2010;291
NomeTeste;29/08/2010;293
NomeTeste;30/08/2010;294
NomeTeste;31/08/2010;295
NomeTeste;01/09/2010;296
NomeTeste;02/09/2010;297
NomeTeste;03/09/2010;298
NomeTeste;04/09/2010;299
NomeTeste;05/09/2010;300
NomeTeste;06/09/2010;301
NomeTeste;07/09/2010;303
NomeTeste;08/09/2010;306
NomeTeste;09/09/2010;307
NomeTeste;10/09/2010;308
NomeTeste;11/09/2010;309
NomeTeste;12/09/2010;311
NomeTeste;13/09/2010;313
NomeTeste;14/09/2010;314
NomeTeste;15/09/2010;315
NomeTeste;16/09/2010;317
NomeTeste;17/09/2010;318
NomeTeste;18/09/2010;319
NomeTeste;19/09/2010;320
NomeTeste;20/09/2010;321
NomeTeste;21/09/2010;323
NomeTeste;22/09/2010;324
NomeTeste;23/09/2010;325
NomeTeste;24/09/2010;326
NomeTeste;25/09/2010;327
NomeTeste;26/09/2010;328
NomeTeste;27/09/2010;329
NomeTeste;28/09/2010;331
NomeTeste;29/09/2010;332
NomeTeste;30/09/2010;333
NomeTeste;01/10/2010;334
NomeTeste;02/10/2010;335
NomeTeste;03/10/2010;336
NomeTeste;04/10/2010;337
NomeTeste;05/10/2010;338
NomeTeste;06/10/2010;339
NomeTeste;07/10/2010;340
NomeTeste;08/10/2010;341
NomeTeste;09/10/2010;342
NomeTeste;10/10/2010;343
NomeTeste;11/10/2010;344
NomeTeste;12/10/2010;345
NomeTeste;13/10/2010;346
NomeTeste;14/10/2010;347
NomeTeste;15/10/2010;348
NomeTeste;16/10/2010;349
NomeTeste;17/10/2010;350
NomeTeste;18/10/2010;351
NomeTeste;19/10/2010;352
NomeTeste;20/10/2010;355
NomeTeste;21/10/2010;356
NomeTeste;22/10/2010;357
NomeTeste;23/10/2010;359
NomeTeste;24/10/2010;360
NomeTeste;25/10/2010;361
NomeTeste;26/10/2010;362
NomeTeste;27/10/2010;363
NomeTeste;28/10/2010;364
NomeTeste;29/10/2010;366
NomeTeste;30/10/2010;367
NomeTeste;31/10/2010;369
NomeTeste;01/11/2010;370
NomeTeste;02/11/2010;371
NomeTeste;03/11/2010;372
NomeTeste;04/11/2010;373
NomeTeste;05/11/2010;374
NomeTeste;06/11/2010;375
NomeTeste;07/11/2010;376
NomeTeste;08/11/2010;377
NomeTeste;09/11/2010;378
NomeTeste;10/11/2010;379
NomeTeste;11/11/2010;380
NomeTeste;12/11/2010;381
NomeTeste;13/11/2010;383
NomeTeste;14/11/2010;384
NomeTeste;15/11/2010;385
NomeTeste;16/11/2010;386
NomeTeste;17/11/2010;387
NomeTeste;18/11/2010;388
NomeTeste;19/11/2010;390
NomeTeste;20/11/2010;391
NomeTeste;21/11/2010;392
NomeTeste;22/11/2010;393
NomeTeste;23/11/2010;394
NomeTeste;24/11/2010;395
NomeTeste;25/11/2010;397
NomeTeste;26/11/2010;400
NomeTeste;27/11/2010;401
NomeTeste;28/11/2010;402
NomeTeste;29/11/2010;403
NomeTeste;30/11/2010;405
NomeTeste;01/12/2010;406
NomeTeste;02/12/2010;407
NomeTeste;03/12/2010;409
NomeTeste;04/12/2010;410
NomeTeste;05/12/2010;411
NomeTeste;06/12/2010;412
NomeTeste;07/12/2010;413
NomeTeste;08/12/2010;414
NomeTeste;09/12/2010;416
NomeTeste;10/12/2010;418
NomeTeste;11/12/2010;420
NomeTeste;12/12/2010;421
NomeTeste;13/12/2010;422
NomeTeste;14/12/2010;423
NomeTeste;15/12/2010;424
NomeTeste;16/12/2010;426
NomeTeste;17/12/2010;428
NomeTeste;18/12/2010;429
NomeTeste;19/12/2010;430
NomeTeste;20/12/2010;431
NomeTeste;21/12/2010;432
NomeTeste;22/12/2010;435
NomeTeste;23/12/2010;436
NomeTeste;24/12/2010;437
NomeTeste;25/12/2010;438
NomeTeste;26/12/2010;439
NomeTeste;27/12/2010;441
NomeTeste;28/12/2010;442
NomeTeste;29/12/2010;443
NomeTeste;30/12/2010;444
NomeTeste;31/12/2010;445
NomeTeste;01/01/2011;447
NomeTeste;02/01/2011;449
NomeTeste;03/01/2011;451
NomeTeste;04/01/2011;452
NomeTeste;05/01/2011;453
NomeTeste;06/01/2011;455
NomeTeste;07/01/2011;456
NomeTeste;08/01/2011;457
NomeTeste;09/01/2011;458
NomeTeste;10/01/2011;459
NomeTeste;11/01/2011;460
NomeTeste;12/01/2011;461
NomeTeste;13/01/2011;462
NomeTeste;14/01/2011;463
NomeTeste;15/01/2011;465
NomeTeste;16/01/2011;466
NomeTeste;17/01/2011;468
NomeTeste;18/01/2011;469
NomeTeste;19/01/2011;470
NomeTeste;20/01/2011;471
NomeTeste;21/01/2011;472
NomeTeste;22/01/2011;473
NomeTeste;23/01/2011;474
NomeTeste;24/01/2011;475
NomeTeste;25/01/2011;476
NomeTeste;26/01/2011;477
NomeTeste;27/01/2011;478
NomeTeste;28/01/2011;479
NomeTeste;29/01/2011;481
NomeTeste;30/01/2011;482
NomeTeste;31/01/2011;483
NomeTeste;01/02/2011;484
NomeTeste;02/02/2011;485
NomeTeste;03/02/2011;486
NomeTeste;04/02/2011;487
NomeTeste;05/02/2011;488
NomeTeste;06/02/2011;489
NomeTeste;07/02/2011;491
NomeTeste;08/02/2011;492
NomeTeste;09/02/2011;493
NomeTeste;10/02/2011;495
NomeTeste;11/02/2011;496
NomeTeste;12/02/2011;497
NomeTeste;13/02/2011;498
NomeTeste;14/02/2011;499
NomeTeste;15/02/2011;500
NomeTeste;16/02/2011;501
NomeTeste;17/02/2011;502
NomeTeste;18/02/2011;503
NomeTeste;19/02/2011;505
NomeTeste;20/02/2011;506
NomeTeste;21/02/2011;507
NomeTeste;22/02/2011;508
NomeTeste;23/02/2011;509
NomeTeste;24/02/2011;510
NomeTeste;25/02/2011;511
NomeTeste;26/02/2011;512
NomeTeste;27/02/2011;513
NomeTeste;28/02/2011;514
NomeTeste;01/03/2011;515
NomeTeste;02/03/2011;516
NomeTeste;03/03/2011;517
NomeTeste;04/03/2011;518
NomeTeste;05/03/2011;519
NomeTeste;06/03/2011;520
NomeTeste;07/03/2011;521
NomeTeste;08/03/2011;522
NomeTeste;09/03/2011;524
NomeTeste;10/03/2011;525
NomeTeste;11/03/2011;526
NomeTeste;12/03/2011;527
NomeTeste;13/03/2011;529
NomeTeste;14/03/2011;530
NomeTeste;15/03/2011;531
NomeTeste;16/03/2011;533
NomeTeste;17/03/2011;535
NomeTeste;18/03/2011;536
NomeTeste;19/03/2011;537
NomeTeste;20/03/2011;538
NomeTeste;21/03/2011;539
NomeTeste;22/03/2011;540
NomeTeste;23/03/2011;541
NomeTeste;24/03/2011;542
NomeTeste;25/03/2011;543
NomeTeste;26/03/2011;544
NomeTeste;27/03/2011;545
NomeTeste;28/03/2011;546
NomeTeste;29/03/2011;547
NomeTeste;30/03/2011;548
NomeTeste;31/03/2011;549
NomeTeste;01/04/2011;550
NomeTeste;02/04/2011;551
NomeTeste;03/04/2011;552
NomeTeste;04/04/2011;553
NomeTeste;05/04/2011;554
NomeTeste;06/04/2011;555
NomeTeste;07/04/2011;559
NomeTeste;08/04/2011;560
NomeTeste;09/04/2011;561
NomeTeste;10/04/2011;562
NomeTeste;11/04/2011;564
NomeTeste;12/04/2011;565
NomeTeste;13/04/2011;566
NomeTeste;14/04/2011;567
NomeTeste;15/04/2011;568
NomeTeste;16/04/2011;569
NomeTeste;17/04/2011;571
NomeTeste;18/04/2011;572
NomeTeste;19/04/2011;574
NomeTeste;20/04/2011;575
NomeTeste;21/04/2011;576
NomeTeste;22/04/2011;577
NomeTeste;23/04/2011;580
NomeTeste;24/04/2011;581
NomeTeste;25/04/2011;582
NomeTeste;26/04/2011;583
NomeTeste;27/04/2011;584
NomeTeste;28/04/2011;585
NomeTeste;29/04/2011;586
NomeTeste;30/04/2011;587
NomeTeste;01/05/2011;590
NomeTeste;02/05/2011;591
NomeTeste;03/05/2011;592
NomeTeste;04/05/2011;593
NomeTeste;05/05/2011;594
NomeTeste;06/05/2011;595
NomeTeste;07/05/2011;596
NomeTeste;08/05/2011;598
NomeTeste;09/05/2011;599
NomeTeste;10/05/2011;600
NomeTeste;11/05/2011;602
NomeTeste;12/05/2011;603
NomeTeste;13/05/2011;604
NomeTeste;14/05/2011;605
NomeTeste;15/05/2011;606
NomeTeste;16/05/2011;607
NomeTeste;17/05/2011;608
NomeTeste;18/05/2011;609
NomeTeste;19/05/2011;610
NomeTeste;20/05/2011;611
NomeTeste;21/05/2011;613
NomeTeste;22/05/2011;614
NomeTeste;23/05/2011;615
NomeTeste;24/05/2011;616
NomeTeste;25/05/2011;617
NomeTeste;26/05/2011;618
NomeTeste;27/05/2011;619
NomeTeste;28/05/2011;620
NomeTeste;29/05/2011;621
NomeTeste;30/05/2011;624
NomeTeste;31/05/2011;625
NomeTeste;01/06/2011;630
NomeTeste;02/06/2011;631
NomeTeste;03/06/2011;633
NomeTeste;04/06/2011;634
NomeTeste;05/06/2011;635
NomeTeste;06/06/2011;636
NomeTeste;07/06/2011;637
NomeTeste;08/06/2011;638
NomeTeste;09/06/2011;639
NomeTeste;10/06/2011;641
NomeTeste;11/06/2011;643
NomeTeste;12/06/2011;644
NomeTeste;13/06/2011;645
NomeTeste;14/06/2011;646
NomeTeste;15/06/2011;647
NomeTeste;16/06/2011;648
NomeTeste;17/06/2011;649
NomeTeste;18/06/2011;651
NomeTeste;19/06/2011;652
NomeTeste;20/06/2011;653
NomeTeste;21/06/2011;655
NomeTeste;22/06/2011;656
NomeTeste;23/06/2011;657
NomeTeste;24/06/2011;658
NomeTeste;25/06/2011;660
NomeTeste;26/06/2011;661
NomeTeste;27/06/2011;662
NomeTeste;28/06/2011;663
NomeTeste;29/06/2011;664
NomeTeste;30/06/2011;666
NomeTeste;01/07/2011;667
NomeTeste;02/07/2011;668
NomeTeste;03/07/2011;669
NomeTeste;04/07/2011;670
NomeTeste;05/07/2011;671
NomeTeste;06/07/2011;672
NomeTeste;07/07/2011;674
NomeTeste;08/07/2011;675
NomeTeste;09/07/2011;676
NomeTeste;10/07/2011;677
NomeTeste;11/07/2011;679
NomeTeste;12/07/2011;680
NomeTeste;13/07/2011;681
NomeTeste;14/07/2011;682
NomeTeste;15/07/2011;683
NomeTeste;16/07/2011;685
NomeTeste;17/07/2011;686
NomeTeste;18/07/2011;687
NomeTeste;19/07/2011;688
NomeTeste;20/07/2011;689
NomeTeste;21/07/2011;690
NomeTeste;22/07/2011;691
NomeTeste;23/07/2011;692
NomeTeste;24/07/2011;693
NomeTeste;25/07/2011;694
NomeTeste;26/07/2011;695
NomeTeste;27/07/2011;696
NomeTeste;28/07/2011;697
NomeTeste;29/07/2011;698
NomeTeste;30/07/2011;699
NomeTeste;31/07/2011;700
NomeTeste;01/08/2011;702
NomeTeste;02/08/2011;703
NomeTeste;03/08/2011;706
NomeTeste;04/08/2011;707
NomeTeste;05/08/2011;708
NomeTeste;06/08/2011;709
NomeTeste;07/08/2011;710
NomeTeste;08/08/2011;711
NomeTeste;09/08/2011;712
NomeTeste;10/08/2011;713
NomeTeste;11/08/2011;714
NomeTeste;12/08/2011;716
NomeTeste;13/08/2011;717
NomeTeste;14/08/2011;720
NomeTeste;15/08/2011;724
NomeTeste;16/08/2011;726
NomeTeste;17/08/2011;727
NomeTeste;18/08/2011;728
NomeTeste;19/08/2011;730
NomeTeste;20/08/2011;731
NomeTeste;21/08/2011;732
NomeTeste;22/08/2011;734
NomeTeste;23/08/2011;735
NomeTeste;24/08/2011;736
NomeTeste;25/08/2011;737
NomeTeste;26/08/2011;738
NomeTeste;27/08/2011;739
NomeTeste;28/08/2011;741
NomeTeste;29/08/2011;743
NomeTeste;30/08/2011;744
NomeTeste;31/08/2011;745
NomeTeste;01/09/2011;746
NomeTeste;02/09/2011;747
NomeTeste;03/09/2011;748
NomeTeste;04/09/2011;749
NomeTeste;05/09/2011;750
NomeTeste;06/09/2011;752
NomeTeste;07/09/2011;754
NomeTeste;08/09/2011;755
NomeTeste;09/09/2011;756
NomeTeste;10/09/2011;757
NomeTeste;11/09/2011;758
NomeTeste;12/09/2011;759
NomeTeste;13/09/2011;762
NomeTeste;14/09/2011;763
NomeTeste;15/09/2011;764
NomeTeste;16/09/2011;765
NomeTeste;17/09/2011;766
NomeTeste;18/09/2011;767
NomeTeste;19/09/2011;768
NomeTeste;20/09/2011;770
NomeTeste;21/09/2011;772
NomeTeste;22/09/2011;773
NomeTeste;23/09/2011;775
NomeTeste;24/09/2011;777
NomeTeste;25/09/2011;778
NomeTeste;26/09/2011;780
NomeTeste;27/09/2011;781
NomeTeste;28/09/2011;782
NomeTeste;29/09/2011;784
NomeTeste;30/09/2011;785
NomeTeste;01/10/2011;787
NomeTeste;02/10/2011;788
NomeTeste;03/10/2011;791
NomeTeste;04/10/2011;792
NomeTeste;05/10/2011;793
NomeTeste;06/10/2011;794
NomeTeste;07/10/2011;796
NomeTeste;08/10/2011;798
NomeTeste;09/10/2011;799
NomeTeste;10/10/2011;801
NomeTeste;11/10/2011;802
NomeTeste;12/10/2011;803
NomeTeste;13/10/2011;804
NomeTeste;14/10/2011;807
NomeTeste;15/10/2011;808
NomeTeste;16/10/2011;809
NomeTeste;17/10/2011;811
NomeTeste;18/10/2011;812
NomeTeste;19/10/2011;813
NomeTeste;20/10/2011;814
NomeTeste;21/10/2011;815
NomeTeste;22/10/2011;816
NomeTeste;23/10/2011;817
NomeTeste;24/10/2011;818
NomeTeste;25/10/2011;819
NomeTeste;26/10/2011;820
NomeTeste;27/10/2011;821
NomeTeste;28/10/2011;823
NomeTeste;29/10/2011;824
NomeTeste;30/10/2011;825
NomeTeste;31/10/2011;826
NomeTeste;01/11/2011;827
NomeTeste;02/11/2011;828
NomeTeste;03/11/2011;829
NomeTeste;04/11/2011;830
NomeTeste;05/11/2011;831
NomeTeste;06/11/2011;834
NomeTeste;07/11/2011;835
NomeTeste;08/11/2011;836
NomeTeste;09/11/2011;839
NomeTeste;10/11/2011;840
NomeTeste;11/11/2011;841
NomeTeste;12/11/2011;842
NomeTeste;13/11/2011;843
NomeTeste;14/11/2011;845
NomeTeste;15/11/2011;846
NomeTeste;16/11/2011;847
NomeTeste;17/11/2011;848
NomeTeste;18/11/2011;849
NomeTeste;19/11/2011;850
NomeTeste;20/11/2011;851
NomeTeste;21/11/2011;852
NomeTeste;22/11/2011;853
NomeTeste;23/11/2011;854
NomeTeste;24/11/2011;855
NomeTeste;25/11/2011;856
NomeTeste;26/11/2011;857
NomeTeste;27/11/2011;858
NomeTeste;28/11/2011;859
NomeTeste;29/11/2011;860
NomeTeste;30/11/2011;861
NomeTeste;01/12/2011;862
NomeTeste;02/12/2011;863
NomeTeste;03/12/2011;864
NomeTeste;04/12/2011;865
NomeTeste;05/12/2011;866
NomeTeste;06/12/2011;868
NomeTeste;07/12/2011;869
NomeTeste;08/12/2011;870
NomeTeste;09/12/2011;871
NomeTeste;10/12/2011;872
NomeTeste;11/12/2011;873
NomeTeste;12/12/2011;874
NomeTeste;13/12/2011;875
NomeTeste;14/12/2011;876
NomeTeste;15/12/2011;877
NomeTeste;16/12/2011;879
NomeTeste;17/12/2011;880
NomeTeste;18/12/2011;881
NomeTeste;19/12/2011;882
NomeTeste;20/12/2011;883
NomeTeste;21/12/2011;884
NomeTeste;22/12/2011;885
NomeTeste;23/12/2011;886
NomeTeste;24/12/2011;887
NomeTeste;25/12/2011;889
NomeTeste;26/12/2011;890
NomeTeste;27/12/2011;892
NomeTeste;28/12/2011;893
NomeTeste;29/12/2011;894
NomeTeste;30/12/2011;895
NomeTeste;31/12/2011;896
NomeTeste;01/01/2012;897
NomeTeste;02/01/2012;899
NomeTeste;03/01/2012;900
NomeTeste;04/01/2012;901
NomeTeste;05/01/2012;903
NomeTeste;06/01/2012;904
NomeTeste;07/01/2012;905
NomeTeste;08/01/2012;907
NomeTeste;09/01/2012;909
NomeTeste;10/01/2012;910
NomeTeste;11/01/2012;911
NomeTeste;12/01/2012;912
NomeTeste;13/01/2012;914
NomeTeste;14/01/2012;918
NomeTeste;15/01/2012;920
NomeTeste;16/01/2012;921
NomeTeste;17/01/2012;922
NomeTeste;18/01/2012;923
NomeTeste;19/01/2012;924
NomeTeste;20/01/2012;925
NomeTeste;21/01/2012;926
NomeTeste;22/01/2012;927
NomeTeste;23/01/2012;928
NomeTeste;24/01/2012;929
NomeTeste;25/01/2012;932
NomeTeste;26/01/2012;933
NomeTeste;27/01/2012;934
NomeTeste;28/01/2012;935
NomeTeste;29/01/2012;936
NomeTeste;30/01/2012;937
NomeTeste;31/01/2012;938
NomeTeste;01/02/2012;941
NomeTeste;02/02/2012;942
NomeTeste;03/02/2012;943
NomeTeste;04/02/2012;944
NomeTeste;05/02/2012;946
NomeTeste;06/02/2012;947
NomeTeste;07/02/2012;948
NomeTeste;08/02/2012;949
NomeTeste;09/02/2012;950
NomeTeste;10/02/2012;951
NomeTeste;11/02/2012;952
NomeTeste;12/02/2012;953
NomeTeste;13/02/2012;954
NomeTeste;14/02/2012;955
NomeTeste;15/02/2012;956
NomeTeste;16/02/2012;957
NomeTeste;17/02/2012;958
NomeTeste;18/02/2012;959
NomeTeste;19/02/2012;960
NomeTeste;20/02/2012;961
NomeTeste;21/02/2012;962
NomeTeste;22/02/2012;963
NomeTeste;23/02/2012;964
NomeTeste;24/02/2012;965
NomeTeste;25/02/2012;968
NomeTeste;26/02/2012;969
NomeTeste;27/02/2012;971
NomeTeste;28/02/2012;972
NomeTeste;29/02/2012;974
NomeTeste;01/03/2012;975
NomeTeste;02/03/2012;977
NomeTeste;03/03/2012;978
NomeTeste;04/03/2012;980
NomeTeste;05/03/2012;981
NomeTeste;06/03/2012;982
NomeTeste;07/03/2012;983
NomeTeste;08/03/2012;984
NomeTeste;09/03/2012;986
NomeTeste;10/03/2012;987
NomeTeste;11/03/2012;988
NomeTeste;12/03/2012;989
NomeTeste;13/03/2012;990
NomeTeste;14/03/2012;992
NomeTeste;15/03/2012;993
NomeTeste;16/03/2012;994
NomeTeste;17/03/2012;995
NomeTeste;18/03/2012;996
NomeTeste;19/03/2012;997
NomeTeste;20/03/2012;998
NomeTeste;21/03/2012;999
NomeTeste;22/03/2012;1000
NomeTeste;23/03/2012;1001
NomeTeste;24/03/2012;1003
NomeTeste;25/03/2012;1005
NomeTeste;26/03/2012;1006
NomeTeste;27/03/2012;1007
NomeTeste;28/03/2012;1009
NomeTeste;29/03/2012;1010
NomeTeste;30/03/2012;1011
NomeTeste;31/03/2012;1013
NomeTeste;01/04/2012;1015
NomeTeste;02/04/2012;1017
NomeTeste;03/04/2012;1021
NomeTeste;04/04/2012;1022
NomeTeste;05/04/2012;1023
NomeTeste;06/04/2012;1024
NomeTeste;07/04/2012;1025
NomeTeste;08/04/2012;1030
NomeTeste;09/04/2012;1031
NomeTeste;10/04/2012;1032
NomeTeste;11/04/2012;1033
NomeTeste;12/04/2012;1036
NomeTeste;13/04/2012;1037
NomeTeste;14/04/2012;1038
NomeTeste;15/04/2012;1039
NomeTeste;16/04/2012;1042
NomeTeste;17/04/2012;1043
NomeTeste;18/04/2012;1044
NomeTeste;19/04/2012;1045
NomeTeste;20/04/2012;1046
NomeTeste;21/04/2012;1047
NomeTeste;22/04/2012;1048
NomeTeste;23/04/2012;1049
NomeTeste;24/04/2012;1050
NomeTeste;25/04/2012;1051
NomeTeste;26/04/2012;1053
NomeTeste;27/04/2012;1054
NomeTeste;28/04/2012;1055
NomeTeste;29/04/2012;1056
NomeTeste;30/04/2012;1058
NomeTeste;01/05/2012;1060
NomeTeste;02/05/2012;1061
NomeTeste;03/05/2012;1062
NomeTeste;04/05/2012;1063
NomeTeste;05/05/2012;1064
NomeTeste;06/05/2012;1065
NomeTeste;07/05/2012;1067
NomeTeste;08/05/2012;1068
NomeTeste;09/05/2012;1069
NomeTeste;10/05/2012;1070
NomeTeste;11/05/2012;1072
NomeTeste;12/05/2012;1074
NomeTeste;13/05/2012;1075
NomeTeste;14/05/2012;1076
NomeTeste;15/05/2012;1077
NomeTeste;16/05/2012;1078
NomeTeste;17/05/2012;1079
